#{"t_start": 1765813571.9182043, "env_id": "None"}
r,l,t
0.380484,83,1466.578425
0.0,129,1473.728931
0.0,75,1477.159842
0.038168,114,1483.262765
0.0,160,1489.945371
0.0,69,1493.620564
0.0,63,1497.026427
0.0,74,1500.820958
0.0,199,1508.833816
0.0,60,1512.187943
0.0,326,1528.809478
0.0,50,1530.897862
0.0,66,1533.975495
0.0,261,1544.96394
0.0,46,1546.914456
0.0,67,1550.5078
0.075808,385,1568.393064
0.0,55,1571.085286
0.0,208,1579.718388
0.0,225,1588.888528
0.726634,300,1602.42231
0.0,130,1608.491302
0.146511,216,1619.900548
0.0,337,1634.131792
0.0,170,1642.586104
0.0,66,1646.147406
0.068292,237,1657.195873
0.0,147,1665.470496
0.0,108,1670.43876
0.0,138,1676.824627
0.0,480,1698.561357
0.0,75,1702.428725
0.072891,164,1711.617854
0.0,63,1715.104884
0.0,113,1720.711149
0.307976,181,1729.003851
0.151376,430,1748.472261
0.0,68,1751.160872
0.2566,483,1773.209706
0.0,231,1783.554995
0.0,58,1786.344103
0.0,51,1788.920029
0.0,233,1800.707331
0.0,95,1807.224517
0.051608,165,1814.476441
0.0,62,1817.908965
0.0,300,1831.340298
0.0,64,1834.79106
0.0,50,1838.293
0.0,224,1848.377369
1.065576,157,1856.427937
0.021298,158,1863.86187
1.038551,942,1903.706226
0.069501,283,1915.287701
1.562739,379,1929.060545
2.310255,265,1940.989853
0.00013,336,1956.350541
0.0,65,1959.426859
1.336257,150,1965.280461
0.0,227,1975.063773
0.027552,162,1981.284187
0.013935,185,1991.646839
0.0,183,1999.513308
0.710025,122,2005.881159
0.145177,115,2011.069724
0.0,62,2014.05291
0.0,872,2050.151467
0.0,87,2054.340513
0.0,59,2056.715621
0.0,186,2064.655267
0.0,47,2067.100812
0.189166,161,2073.306447
0.000378,73,2077.716752
0.0,78,2081.226071
0.0,65,2084.76025
0.799548,274,2096.131094
0.0,51,2098.754803
0.0,70,2101.556314
0.294911,223,2111.639851
0.0,192,2119.35237
3.560935,463,2140.886221
0.0,72,2143.756249
0.039781,389,2159.998677
0.0,78,2163.052778
0.0,76,2166.525518
0.0,61,2170.609782
0.501564,315,2184.050323
0.0,83,2187.680184
0.0,76,2190.656499
2.834934,151,2196.218278
0.0,40,2198.477632
0.0,61,2201.454999
0.0,59,2204.347323
0.031057,259,2217.344857
0.0,85,2221.085238
0.0,560,2244.339025
1.042552,532,2266.679958
0.0,47,2268.697066
0.804427,307,2281.159483
0.0,149,2287.911289
0.962135,123,2292.950085
0.0,142,2298.972001
0.453888,141,2307.010501
0.0,86,2310.290935
0.173324,160,2317.418095
2.145339,201,2325.425446
0.159133,271,2336.802459
0.0,66,2340.899587
0.0,302,2354.6526
0.058446,163,2360.437298
0.0,60,2363.309281
2.402212,338,2376.325254
0.0,53,2378.588463
0.0,211,2386.942238
0.0,626,2414.773741
0.000419,160,2421.422441
0.0,92,2424.915019
0.106198,201,2434.835326
0.0,59,2437.184467
0.0,164,2443.43003
0.0,183,2450.336076
1.964268,293,2461.804441
0.015432,135,2467.138569
0.0,94,2470.644171
0.0,225,2481.806879
1.445308,464,2499.853605
1.818887,280,2510.804824
0.0,67,2513.930318
0.0,58,2516.761771
0.0,94,2521.841875
2.096883,160,2528.031315
0.284041,427,2545.711917
0.084305,555,2567.807577
0.0,63,2570.316396
0.0,345,2583.020942
0.474765,586,2606.651175
0.0,133,2611.956138
0.080437,266,2622.463045
1.057811,408,2637.588631
0.55353,1001,2674.980754
0.0,95,2681.412534
2.779876,547,2704.020008
1.165649,366,2717.829677
0.0,133,2724.633195
0.0,45,2727.029581
1.951425,527,2747.11616
4.02491,740,2773.873063
0.0,210,2782.076617
4.427051,997,2820.302889
1.285421,952,2855.691864
2.009155,344,2868.698902
0.0,86,2872.847931
0.703555,501,2891.709123
1.565879,580,2912.824888
1.281878,213,2921.686558
0.21598,329,2933.818911
3.659528,1001,2972.417213
11.259244,1001,3010.365781
0.0,76,3013.791805
1.560074,428,3028.65823
0.595819,752,3056.955974
0.493426,1001,3094.257606
1.354961,269,3104.315916
0.7222,326,3118.829519
1.12103,258,3128.609155
0.243978,194,3135.43528
2.319102,1001,3173.711551
2.520802,767,3204.140474
0.068602,403,3219.680814
3.038633,303,3232.053517
1.272294,402,3247.465044
0.605589,416,3261.536245
1.387981,507,3281.513687
14.426906,1001,3320.532112
0.675228,204,3327.676798
0.273889,572,3350.175813
0.0,69,3352.887821
3.038596,371,3365.966547
0.648721,200,3373.980646
17.722311,1001,3411.027307
0.0,94,3414.570813
0.315706,1001,3451.678894
0.0,55,3453.940222
1.39777,209,3463.241156
3.367103,235,3471.904553
1.00778,213,3479.761361
0.0,49,3481.843838
4.45366,215,3490.252662
2.941577,462,3508.301417
10.401839,1001,3545.392476
0.0,63,3547.903962
1.462558,200,3555.400297
2.963018,340,3567.898096
4.531406,1001,3605.485399
11.561214,1001,3642.357426
8.916826,790,3671.322515
5.896886,1001,3710.069639
8.606433,1001,3746.721301
3.414855,350,3758.623659
1.124105,1001,3794.823964
1.869644,132,3799.615406
0.0,81,3802.729954
0.0,64,3805.74835
2.785585,380,3820.981949
10.426902,800,3851.605818
3.677402,316,3862.978332
0.498977,323,3874.139706
16.608603,1001,3911.507929
19.105145,1001,3949.430613
2.472464,352,3964.007387
2.057297,284,3974.747736
6.540664,582,3995.093166
5.048913,595,4018.185503
16.735437,1001,4055.100448
21.969023,1001,4091.507104
22.789647,1001,4128.323219
21.826774,1001,4165.164752
24.024786,1001,4201.498271
22.616076,1001,4237.420592
29.304971,1001,4273.653802
21.136392,1001,4310.302717
1.004729,233,4318.849654
7.622322,754,4346.387324
25.88333,1001,4382.579353
27.756404,1001,4419.089538
25.16292,1001,4455.708808
27.016361,1001,4492.183277
9.21149,1001,4528.45881
0.007325,103,4532.380661
30.498501,1001,4568.819104
19.966418,511,4586.987238
10.994959,443,4604.043931
33.411272,1001,4640.394526
0.0,79,4643.424309
45.781623,1001,4679.712495
34.575198,1001,4716.355558
1.941728,208,4724.066604
0.997937,98,4727.780103
0.0,55,4730.056873
28.964955,1001,4767.144079
29.348981,1001,4803.602396
29.017712,1001,4841.455532
22.859612,1001,4879.24356
37.302092,1001,4916.370398
0.453389,191,4923.642107
6.696027,567,4945.695801
37.756212,1001,4982.936886
0.39332,203,4990.150976
33.8039,1001,5027.242216
15.067807,531,5045.802421
55.876177,1001,5082.022785
47.42617,1001,5118.776108
18.68958,647,5142.981259
37.928072,1001,5179.377082
22.971681,1001,5215.847462
48.621223,1001,5252.260563
35.179634,1001,5288.645681
57.177822,1001,5325.119531
50.752757,1001,5361.872249
57.98946,1001,5398.90404
46.889962,1001,5435.559695
51.468145,1001,5473.255465
48.535144,1001,5509.75144
53.560385,1001,5546.282632
45.27659,1001,5582.755492
46.096436,1001,5618.978207
60.396867,1001,5655.122271
53.562061,1001,5691.836683
59.623312,1001,5728.642478
59.111522,1001,5764.889562
63.613794,1001,5801.300724
63.639532,1001,5836.576003
64.481599,1001,5872.849422
59.401888,1001,5909.657411
61.927913,1001,5946.019879
56.923778,1001,5982.419686
56.528613,1001,6018.595029
60.704165,1001,6054.778701
51.830542,1001,6091.0695
60.891366,1001,6127.214416
64.485329,1001,6163.601643
54.004971,1001,6199.89055
61.082479,1001,6236.326063
65.700885,1001,6272.70911
5.243714,270,6282.906177
49.28369,1001,6319.377629
51.814185,1001,6355.888867
57.256161,1001,6392.769261
64.852275,1001,6429.681076
62.146057,1001,6466.84055
68.285676,1001,6503.848648
67.717048,1001,6540.247878
66.679109,1001,6576.905714
52.879994,1001,6613.715594
66.831921,1001,6650.496006
53.357472,1001,6687.05299
71.71617,1001,6723.611867
68.077247,1001,6760.514901
68.331942,1001,6796.817367
66.234281,1001,6833.396232
60.433862,1001,6869.864576
59.349252,1001,6906.966807
73.873188,1001,6943.295241
73.196692,1001,6979.553733
71.27555,1001,7015.812153
70.918583,1001,7052.091391
62.112184,1001,7088.509744
61.781474,1001,7125.222772
70.461116,1001,7161.820003
67.080756,1001,7198.200707
72.86858,1001,7234.6062
71.401917,1001,7270.824349
72.117278,1001,7307.160273
61.04117,1001,7343.406776
73.344822,1001,7379.784898
72.961754,1001,7416.245139
70.92392,1001,7452.633525
76.688725,1001,7489.179668
68.233815,1001,7525.436591
75.97382,1001,7561.811854
58.5001,1001,7598.091318
81.649998,1001,7634.70174
76.872107,1001,7671.36284
70.48507,1001,7708.04698
77.465687,1001,7744.323697
81.333966,1001,7780.735993
0.0,135,7786.146153
74.560797,1001,7822.987445
75.377015,1001,7860.854045
76.95954,1001,7897.5998
76.18557,1001,7934.399703
73.010962,1001,7971.787788
75.514108,1001,8008.626235
62.08136,1001,8045.340472
73.00089,1001,8081.605442
71.776634,1001,8118.623038
75.071502,1001,8153.759311
73.574372,1001,8190.006892
78.18999,1001,8226.424989
65.304561,1001,8262.868726
76.010611,1001,8299.299526
66.858369,1001,8335.709241
78.960632,1001,8371.955895
79.029025,1001,8408.210612
1.745152,141,8413.747544
63.164416,1001,8449.961072
80.6357,1001,8486.190024
83.481618,1001,8522.804529
82.56367,1001,8559.136001
56.596357,1001,8595.44978
80.443183,1001,8631.564451
80.640001,1001,8667.721452
76.57948,1001,8704.291894
62.657738,1001,8740.49869
77.360369,1001,8776.770274
54.470841,1001,8813.55581
76.0116,1001,8850.370555
80.158671,1001,8887.276933
78.789803,1001,8923.897769
82.339333,1001,8960.454743
80.360382,1001,8996.990843
81.65273,1001,9033.537678
77.953586,1001,9069.752546
82.896936,1001,9105.850972
79.475378,1001,9142.372698
81.926759,1001,9178.950209
83.413445,1001,9215.671166
81.796583,1001,9252.691856
80.881044,1001,9289.749136
79.112861,1001,9326.722594
80.679619,1001,9363.966784
80.290619,1001,9400.806914
79.231547,1001,9437.466031
82.18746,1001,9474.107432
77.379622,1001,9510.598822
83.012878,1001,9546.935183
83.255823,1001,9583.389523
79.638032,1001,9619.645954
74.823213,1001,9655.903538
78.036431,1001,9692.53456
75.210084,1001,9729.438012
82.449622,1001,9765.986223
