#{"t_start": 1765813573.3839815, "env_id": "None"}
r,l,t
58.820244,1001,7267.369061
0.0,80,7270.8728
64.115199,1001,7307.244518
79.675848,1001,7343.458192
64.11631,1001,7379.868527
73.000826,1001,7416.329015
71.778523,1001,7452.70149
77.693035,1001,7489.282504
74.097446,1001,7525.519015
61.931628,1001,7561.866133
80.103483,1001,7598.162242
73.498936,1001,7634.792897
70.6896,1001,7671.455573
78.159062,1001,7708.147786
70.90714,1001,7744.418076
57.778764,1001,7780.829067
65.96841,1001,7817.666109
74.846173,1001,7855.487417
76.030552,1001,7892.265893
76.005574,1001,7929.076911
72.807226,1001,7964.905892
76.13236,1001,8001.725335
72.664118,1001,8038.469685
78.379516,1001,8074.730406
69.838254,1001,8111.672464
74.345075,1001,8148.434739
74.961766,1001,8184.75579
70.47447,1001,8221.08268
75.37561,1001,8257.529931
73.929259,1001,8293.973359
78.472685,1001,8330.404767
77.854484,1001,8366.689978
73.881556,1001,8402.886762
73.895912,1001,8439.626598
77.416982,1001,8475.823548
76.682217,1001,8512.470732
79.789715,1001,8548.749495
70.559316,1001,8585.080535
79.558341,1001,8621.229821
71.974562,1001,8657.295505
79.141009,1001,8693.879305
76.452524,1001,8730.20324
76.492874,1001,8766.403881
79.466405,1001,8802.654588
0.0,178,8809.455317
75.710548,1001,8846.135494
67.942656,1001,8883.165434
80.807385,1001,8919.824839
70.154259,1001,8956.383749
82.874324,1001,8992.911113
78.452258,1001,9029.45059
83.179109,1001,9065.69244
82.455501,1001,9101.818965
76.324265,1001,9138.295943
82.866584,1001,9174.824142
81.972443,1001,9211.555931
77.659946,1001,9248.545441
81.739201,1001,9285.616832
79.84965,1001,9322.618618
81.20411,1001,9359.810832
80.377296,1001,9396.686811
81.709415,1001,9433.319681
80.77941,1001,9469.967092
82.651836,1001,9506.525018
77.688508,1001,9542.854925
81.44944,1001,9579.307268
82.670712,1001,9615.582374
80.63573,1001,9651.814952
79.045144,1001,9688.430601
78.819085,1001,9725.344792
80.666222,1001,9761.885141
