#{"t_start": 1765728010.7632499, "env_id": "None"}
r,l,t
80.394411,1001,4746.752318
85.371955,1001,4782.673705
86.975128,1001,4818.437394
87.768944,1001,4854.424987
86.450902,1001,4890.356902
86.765852,1001,4926.127087
87.172418,1001,4961.910909
88.01749,1001,4997.706842
84.608598,1001,5033.616341
85.70729,1001,5069.483392
87.042004,1001,5105.357435
87.596615,1001,5141.138859
83.084553,1001,5176.905762
86.353738,1001,5212.703978
85.902759,1001,5248.359596
83.559748,1001,5284.37798
88.055468,1001,5320.090931
88.645776,1001,5355.784007
87.638819,1001,5391.476227
87.584419,1001,5427.574253
87.366809,1001,5463.913396
86.651122,1001,5500.149875
85.607119,1001,5535.909835
87.568632,1001,5571.863162
87.187838,1001,5607.614576
87.286946,1001,5643.459896
87.538778,1001,5677.816132
87.429722,1001,5713.726544
87.284063,1001,5749.980319
87.151249,1001,5785.70588
87.681667,1001,5821.970785
87.847157,1001,5857.659282
87.164056,1001,5893.400382
86.247836,1001,5929.182008
87.340662,1001,5965.084522
86.38739,1001,6000.943136
88.288873,1001,6036.701762
87.721848,1001,6072.384106
87.016141,1001,6108.264622
88.138721,1001,6144.2046
88.118047,1001,6179.834497
88.657158,1001,6215.698721
89.087907,1001,6251.479908
87.451696,1001,6287.188328
88.64899,1001,6322.945939
88.092025,1001,6358.681376
88.141982,1001,6394.353156
87.835661,1001,6430.1277
89.41245,1001,6465.811415
87.971078,1001,6501.601038
87.733157,1001,6537.575348
87.360247,1001,6573.670828
82.618919,1001,6609.532716
88.891076,1001,6645.477084
89.042485,1001,6681.280043
88.917874,1001,6717.184238
88.860058,1001,6752.970735
88.866038,1001,6788.704793
89.562787,1001,6824.460759
87.550977,1001,6860.176181
88.67645,1001,6896.051765
90.327757,1001,6931.784689
88.429926,1001,6967.73153
90.205349,1001,7003.479926
89.144368,1001,7039.240041
88.608435,1001,7074.98403
89.264707,1001,7110.7525
90.14073,1001,7146.500397
89.602494,1001,7182.184736
88.675728,1001,7218.05337
90.08173,1001,7253.981005
89.371164,1001,7288.3161
89.778682,1001,7324.312238
90.64349,1001,7359.910413
86.587322,1001,7395.774328
89.054344,1001,7431.623531
89.249821,1001,7467.44181
89.851056,1001,7503.240189
90.225695,1001,7539.122019
89.914323,1001,7574.941181
89.904877,1001,7610.796141
89.906927,1001,7646.703042
89.759989,1001,7682.646759
87.758443,1001,7718.738877
89.795666,1001,7754.703817
89.539768,1001,7790.73807
89.717416,1001,7826.684705
89.123229,1001,7862.471531
89.328168,1001,7898.11342
89.53088,1001,7933.8075
88.766443,1001,7969.449753
90.631247,1001,8005.141618
89.089514,1001,8040.890347
89.761099,1001,8076.387321
89.036882,1001,8112.201097
89.606459,1001,8147.968159
90.455179,1001,8183.811131
88.913792,1001,8219.517503
89.948471,1001,8255.249068
89.303046,1001,8291.077609
88.670859,1001,8326.842299
89.929127,1001,8362.646006
87.516696,1001,8398.23757
88.024335,1001,8434.028558
90.649091,1001,8469.797908
89.197671,1001,8505.512218
89.725834,1001,8541.286376
90.763921,1001,8576.966072
90.527343,1001,8612.641949
89.760391,1001,8648.451214
88.429623,1001,8684.316786
90.48736,1001,8720.078959
90.433841,1001,8755.960626
90.468441,1001,8791.778107
90.116607,1001,8827.598209
90.929806,1001,8861.766002
90.601651,1001,8897.493161
90.523065,1001,8933.159022
90.229644,1001,8968.861574
90.794438,1001,9004.708481
