#{"t_start": 1765728011.2482855, "env_id": "None"}
r,l,t
88.149329,1001,6732.809966
89.292808,1001,6768.633328
88.733592,1001,6804.361247
88.570407,1001,6840.100405
89.217738,1001,6875.872532
88.325201,1001,6911.70797
87.294182,1001,6947.629955
88.276266,1001,6983.379565
89.184778,1001,7019.131648
89.897267,1001,7054.852708
88.638668,1001,7090.642629
88.339473,1001,7126.376424
90.477014,1001,7162.126028
90.106781,1001,7197.920359
90.384775,1001,7233.75946
89.585585,1001,7269.672433
89.6239,1001,7305.575727
90.060578,1001,7341.371647
89.932027,1001,7377.091634
88.84181,1001,7413.019366
89.314884,1001,7448.825222
86.572613,1001,7484.574504
89.479505,1001,7520.396796
90.116552,1001,7556.377743
88.723705,1001,7592.09605
89.753921,1001,7628.059102
89.351041,1001,7663.876852
88.791127,1001,7699.919532
87.605849,1001,7735.969402
87.26693,1001,7771.91063
89.719833,1001,7808.019866
89.077484,1001,7843.818762
89.953945,1001,7879.595712
89.237513,1001,7915.215728
87.526541,1001,7950.894825
89.562485,1001,7986.553216
89.569136,1001,8022.237787
87.140289,1001,8056.402407
89.954736,1001,8092.064075
90.252636,1001,8127.823108
89.86656,1001,8163.67138
89.282641,1001,8199.391844
90.423417,1001,8235.130691
88.869817,1001,8270.939729
89.674405,1001,8306.722101
89.698571,1001,8342.560903
88.306252,1001,8378.208917
89.128108,1001,8413.841318
89.42012,1001,8449.636648
89.18594,1001,8485.392419
89.176008,1001,8521.171342
90.407086,1001,8556.935874
90.143502,1001,8592.598853
89.78846,1001,8628.343231
89.398944,1001,8664.180824
90.869875,1001,8699.986108
90.676527,1001,8735.780993
89.356489,1001,8771.676682
90.075443,1001,8807.462942
90.358589,1001,8843.204523
90.125246,1001,8878.938454
89.922843,1001,8914.619017
89.316568,1001,8950.290233
90.477278,1001,8986.064382
