#{"t_start": 1765675346.8439083, "env_id": "None"}
r,l,t
15.078735,430,2329.759074
20.207574,198,2339.296823
17.438432,219,2347.974039
12.803067,247,2358.087007
17.795434,278,2369.190447
15.420611,208,2379.464396
18.704712,301,2391.305347
19.48344,273,2402.23082
17.180982,308,2414.835275
16.945069,358,2430.605613
16.70514,275,2441.081415
18.100855,221,2449.781276
17.290365,264,2462.413228
15.927567,168,2469.436464
22.911005,283,2480.706498
15.638989,177,2487.949274
16.274558,242,2497.393726
16.735423,225,2507.80232
15.797248,194,2516.281273
17.047551,363,2530.33425
19.624609,524,2552.95208
17.031649,180,2559.819548
18.359245,417,2576.533818
16.740854,193,2583.384637
18.128645,378,2600.7162
13.148094,337,2613.275268
26.341104,364,2627.816176
18.987641,312,2642.052444
18.213669,286,2652.931593
15.975317,182,2660.905099
17.725567,149,2666.74293
18.309189,182,2676.108398
18.214119,295,2688.260581
17.101409,195,2695.184265
17.073623,170,2702.246746
20.031732,265,2712.983849
21.845014,344,2729.052058
17.01234,184,2736.039061
16.284665,323,2748.585345
13.618103,315,2762.943372
18.084727,192,2770.693734
18.065456,292,2782.685076
17.247511,451,2799.981035
25.656221,358,2815.751005
20.096138,221,2824.933106
14.27226,387,2839.584473
16.799006,293,2853.676843
16.861889,144,2859.416198
17.577771,135,2864.376896
18.733882,210,2873.259702
15.874666,148,2879.608271
15.298987,208,2888.949163
21.628772,302,2900.857133
16.966682,268,2911.627139
17.097458,245,2921.631203
16.660215,193,2930.972759
20.51856,325,2944.105088
18.433776,227,2953.077202
20.322153,309,2965.734666
20.700155,184,2973.790186
17.213134,175,2981.055354
21.215032,282,2992.765492
18.934162,364,3007.706211
37.393039,538,3030.765676
19.16442,328,3043.963988
20.352418,582,3068.699564
18.565706,216,3077.74809
14.952222,247,3087.377512
16.848242,160,3094.620456
21.05893,258,3106.105436
19.645983,290,3117.611227
21.601938,286,3129.060689
19.508776,446,3148.819609
18.257608,261,3159.450037
16.277737,212,3168.459694
18.831311,376,3183.913738
16.898145,216,3194.150125
16.060871,177,3201.524244
19.911422,341,3215.847601
16.153347,265,3226.582892
23.793205,308,3240.436368
21.18567,350,3255.581706
21.77305,357,3270.403311
20.291924,258,3283.543946
16.853372,180,3291.154225
14.907625,155,3297.345748
16.413936,172,3304.637325
17.269125,148,3311.03514
17.550758,225,3321.97703
17.709415,171,3328.716424
16.340678,213,3337.899313
17.554513,341,3352.232641
16.326187,190,3360.512825
17.652204,249,3372.300459
16.264398,161,3379.12051
16.954373,208,3388.04966
16.502289,193,3395.983827
24.338881,315,3410.591236
16.299823,397,3426.271362
17.772417,165,3432.689853
22.975347,282,3444.077384
17.388658,223,3454.472382
14.75464,291,3466.116415
19.912504,186,3474.275662
19.674019,357,3488.573787
20.881195,280,3502.405307
17.467931,172,3508.614055
22.222395,408,3524.597401
15.784686,200,3532.667445
17.564065,202,3542.730105
18.4252,147,3548.551787
16.239502,323,3561.66247
0.252947,60,3564.124285
18.414551,482,3585.169343
18.197642,205,3593.951148
20.719125,279,3604.796359
15.587419,218,3613.469248
19.59795,241,3624.541355
16.190232,144,3630.844324
19.357944,336,3644.479481
21.804809,318,3657.537453
16.269219,189,3665.248449
17.413086,185,3674.30403
19.252245,257,3684.309694
15.624038,210,3693.2307
17.898977,203,3701.431691
22.008688,328,3716.25822
15.586863,216,3724.879834
17.599371,161,3731.620268
15.296001,157,3737.302366
18.323013,168,3744.366594
16.802883,144,3750.167478
16.637769,314,3765.059413
16.444426,326,3777.802485
16.326756,156,3784.908212
19.861866,378,3800.902247
15.363262,290,3812.970785
19.008205,270,3824.35535
17.038735,360,3840.78851
18.446738,194,3848.206014
21.134323,376,3863.21907
22.299872,314,3875.635156
16.416031,176,3885.36305
16.274111,395,3900.493672
31.071211,392,3916.48469
13.909474,172,3923.170366
15.69705,524,3945.049283
17.581042,160,3951.800341
22.016523,291,3962.902189
22.512146,332,3977.91611
22.514728,434,3996.225202
16.93626,191,4003.520235
22.066593,259,4015.526668
19.550049,313,4028.832485
19.203336,682,4056.507266
18.183391,168,4063.563152
42.722088,663,4088.618703
20.074671,340,4103.854379
16.747739,313,4116.732452
18.862489,265,4127.487937
17.418498,149,4134.368626
20.091875,289,4147.48177
21.199996,441,4164.838504
16.635337,165,4171.275908
19.387547,584,4195.224557
19.387523,246,4205.30998
18.316069,239,4216.173592
16.734359,169,4223.808496
19.536116,319,4236.849386
20.908096,291,4248.031519
19.03352,226,4257.038174
18.783206,219,4267.801147
17.356104,285,4279.366383
13.914459,284,4290.803882
43.711281,528,4311.889674
13.438774,336,4325.097813
16.932901,137,4330.681101
27.947827,333,4344.225513
15.482518,294,4357.553268
26.78487,423,4374.637556
17.927717,279,4385.498808
20.23616,342,4399.939835
18.924079,229,4409.070945
22.22482,359,4423.041884
20.653012,250,4435.379583
19.573982,215,4444.036782
16.613056,152,4450.106916
13.256439,161,4456.974584
15.318974,270,4468.432108
21.816823,287,4481.514075
21.092342,788,4511.948691
18.035932,227,4522.487769
15.849119,444,4540.036512
17.067047,205,4548.924204
23.029112,465,4569.072386
20.59202,291,4580.803622
17.124677,185,4588.009408
20.84439,345,4601.153916
16.349672,171,4609.466831
19.865682,220,4617.836829
22.073111,258,4628.553553
16.923797,175,4636.434549
15.95287,166,4642.962876
17.169164,157,4650.257181
18.818539,521,4671.441391
19.623408,554,4695.459447
17.15318,291,4707.172833
22.772606,474,4725.488987
17.173189,145,4733.436352
19.681934,274,4744.644178
18.832225,165,4751.60538
42.644977,554,4774.673049
19.822129,221,4784.111313
24.705163,257,4794.27501
19.210914,322,4807.525736
19.046674,482,4827.629974
26.277789,489,4846.944315
19.664068,374,4863.044393
17.951819,191,4870.899504
17.091353,266,4881.753183
17.062481,239,4891.32465
17.65998,295,4904.770544
20.031417,392,4919.444459
17.437665,200,4927.612073
0.653973,226,4937.026555
0.226761,51,4939.713213
18.570443,190,4948.638467
18.310408,169,4954.834723
14.494256,341,4968.216127
18.379558,295,4979.609484
20.516538,258,4991.288991
24.18541,439,5008.036813
17.995303,276,5018.773846
20.245937,281,5030.234123
57.544502,679,5056.437215
38.585082,488,5075.789663
21.944525,298,5087.744426
82.727557,913,5125.341839
19.497946,231,5134.154211
11.683797,235,5143.625528
18.734798,322,5157.98051
17.093983,239,5168.536636
18.176714,307,5179.806111
20.034791,217,5188.038395
20.293952,208,5198.042308
16.195751,200,5206.246258
20.422903,352,5219.185656
19.391278,500,5240.494679
27.607193,506,5261.317214
7.822153,301,5272.819506
19.156143,281,5285.74911
50.964401,617,5309.769855
18.483114,319,5323.819171
41.427655,503,5343.073601
20.648581,217,5352.300169
16.657865,298,5364.7203
21.517179,321,5377.377936
19.320618,251,5387.738001
18.660798,439,5405.882887
69.941568,1001,5447.607841
46.992525,840,5479.225982
39.80319,429,5496.953031
16.590594,166,5503.455378
18.445798,285,5513.891788
19.217463,182,5521.867105
25.549234,307,5535.035134
17.691571,183,5542.587973
18.673953,286,5553.582447
45.784193,552,5576.471612
16.859062,189,5584.267432
17.949813,141,5589.488064
20.335672,426,5606.732379
20.658211,196,5615.263328
17.615516,202,5623.444652
19.729805,249,5633.218965
36.286012,340,5646.539034
18.997517,203,5655.433969
20.453566,204,5664.287841
83.90823,951,5701.395283
17.123943,285,5712.481843
17.229203,187,5720.251392
48.8516,748,5750.118407
20.133785,274,5760.844623
12.089319,401,5777.376785
50.313106,904,5813.093457
29.369049,429,5828.947641
21.51201,331,5841.528529
19.567326,233,5852.240309
13.466046,252,5862.208194
20.595578,366,5876.038065
114.606089,1001,5916.141398
19.792253,230,5924.869134
35.223614,461,5945.054386
45.044034,723,5973.11375
16.117396,187,5981.937593
17.400778,258,5992.088023
20.509888,380,6006.283927
25.871596,366,6021.558937
23.129716,332,6034.122365
71.540259,834,6067.979459
15.568862,199,6075.218766
34.972869,499,6094.037406
34.579211,504,6113.895271
14.667468,270,6125.895009
30.988001,485,6146.016532
19.889007,297,6156.902493
37.192035,659,6183.050143
19.186632,304,6195.311791
20.503737,273,6205.973616
16.433419,383,6221.935149
18.151842,249,6231.267848
15.960749,186,6239.001929
28.336022,629,6263.963675
33.801287,524,6283.508461
24.542412,336,6296.747787
34.781731,494,6316.426103
16.574485,261,6326.640035
0.060301,114,6331.531021
16.287231,170,6337.674815
18.994613,217,6348.003745
16.49949,173,6355.428293
35.169548,390,6371.122227
19.736352,245,6380.419275
17.774803,226,6391.159949
27.426361,319,6403.437906
24.096664,319,6416.17832
59.841257,750,6445.553136
31.632166,583,6468.887784
9.228586,260,6479.639362
17.388591,212,6488.837824
15.09326,167,6495.928802
26.918434,538,6517.611901
25.476785,246,6527.411274
36.549674,517,6548.27846
32.296293,427,6566.097156
17.109044,202,6573.481007
68.222891,741,6602.997314
17.647053,249,6612.938344
16.310551,198,6620.17095
24.347546,574,6643.623692
71.430508,791,6676.525152
69.598415,996,6714.97873
19.939521,359,6728.588609
39.613767,554,6749.198328
79.669582,829,6781.621576
49.838864,636,6807.877785
19.395774,259,6818.55912
91.034571,982,6856.07257
0.716235,246,6865.311127
31.881696,405,6882.014838
16.976067,172,6888.813852
21.174889,215,6896.555552
18.447157,264,6907.440116
44.088008,529,6928.722014
27.069152,294,6939.628114
21.414976,213,6948.36023
27.556614,485,6968.194202
56.942486,727,6996.154442
96.162645,1001,7034.990846
88.390894,1001,7073.519349
72.737796,895,7106.344025
29.532818,407,7122.944878
16.673285,161,7129.801084
17.764117,209,7138.745695
19.140262,245,7147.401289
75.194518,1001,7186.385875
73.160359,828,7218.65691
53.951553,659,7243.651557
19.286647,303,7255.293919
20.766334,239,7265.347918
49.826542,643,7291.147909
17.776367,301,7302.76617
81.149735,948,7340.271282
98.34694,1001,7378.823791
43.808892,647,7403.548986
17.091918,157,7410.301765
19.631351,243,7419.419775
17.775445,162,7425.371103
25.276801,300,7438.45815
69.529669,748,7467.10597
17.865001,170,7475.27461
17.246451,144,7481.098193
38.942033,626,7504.548908
18.482356,230,7514.725242
42.9262,467,7531.780788
16.275333,187,7539.011563
33.834926,501,7560.283498
19.529705,208,7569.258152
65.36035,797,7599.63992
19.889232,285,7611.465059
17.4444,198,7618.727108
20.681069,320,7631.196881
68.318465,712,7661.02775
135.260576,1001,7700.260537
16.466374,210,7708.844257
18.261378,345,7723.522626
23.994844,269,7733.081083
11.676633,581,7756.850714
34.81282,427,7775.322924
16.466177,166,7781.963592
19.560815,204,7789.818552
107.509813,1001,7829.732989
19.692837,232,7838.565443
26.38479,264,7850.45435
18.71761,197,7858.086782
28.462332,316,7870.699843
76.348289,749,7899.519147
18.240831,165,7906.514716
22.121359,485,7926.030978
17.571063,186,7932.883162
60.871543,681,7958.819686
17.754799,193,7968.029252
72.074208,818,7999.828489
18.9971,190,8009.231143
78.708621,1001,8047.80698
23.161896,431,8063.57358
85.331829,787,8094.799949
19.817787,255,8105.18881
68.623821,713,8133.404001
43.800271,450,8150.684152
63.325767,1001,8190.547085
18.195127,299,8202.384508
17.568956,270,8214.687236
20.419725,188,8222.561131
20.9864,213,8231.323889
19.656845,178,8238.359957
71.979824,735,8269.828913
20.153786,178,8276.792044
83.075823,752,8305.140905
25.645159,319,8317.917434
27.69557,324,8331.386157
17.573205,287,8342.013456
106.053076,934,8379.010706
76.952656,831,8411.866959
17.598968,181,8418.453121
107.695341,1001,8459.129068
17.479508,316,8470.756948
35.359389,635,8496.390023
20.097699,217,8504.309253
75.740931,1001,8543.239996
16.837943,150,8549.819479
30.76589,738,8578.483375
18.902863,245,8588.722418
42.787459,675,8616.002055
53.743371,660,8640.76801
122.576509,1001,8678.480843
92.314925,763,8708.164406
20.988351,459,8725.59494
21.38584,322,8739.396333
89.929128,883,8774.563424
103.255903,1001,8813.315093
48.856486,455,8830.175945
18.801771,193,8837.197887
17.77765,318,8849.540163
129.195935,1001,8888.607625
16.773404,318,8902.283844
114.986067,1001,8941.002769
45.329426,435,8958.659565
17.987798,277,8968.952689
71.807643,521,8989.968796
36.670017,605,9014.013209
49.034719,478,9031.727626
71.588994,744,9061.308522
20.46947,206,9068.783547
18.525177,216,9076.560147
37.694399,440,9094.441724
80.378484,939,9130.173586
20.821864,281,9142.139047
22.035888,272,9152.803242
28.59048,369,9166.220851
44.449063,480,9185.872965
21.64361,294,9197.226567
17.828673,155,9203.465298
112.083449,1001,9241.725945
125.711609,1001,9282.211011
79.183162,1001,9320.769365
20.632794,279,9332.170989
46.253146,648,9358.144848
21.495342,348,9371.936179
108.895897,1001,9410.825979
15.846318,191,9419.854202
81.85702,1001,9459.091188
18.912387,174,9466.005409
79.424241,754,9494.527058
77.073445,806,9526.365045
116.572113,1001,9564.297305
118.332281,1001,9601.357922
23.882352,362,9616.972164
16.250132,343,9628.97201
88.663966,943,9666.094316
26.186383,319,9677.799295
75.669667,679,9704.591561
95.008958,776,9734.821558
45.826788,461,9751.794882
117.462674,1001,9789.934563
77.547162,764,9819.612905
21.918626,195,9826.668515
128.841917,1001,9864.204729
18.701847,193,9872.187683
39.00989,570,9894.917796
17.344505,194,9903.452951
85.46723,810,9935.630639
24.547943,229,9943.849279
125.575144,1001,9981.499916
152.564954,1001,10019.137257
35.344946,482,10037.795574
20.097759,385,10054.816008
123.875194,1001,10094.004325
19.829974,340,10107.016247
18.127196,267,10116.967654
100.566719,1001,10154.014663
89.897294,1001,10191.716444
20.628317,266,10202.123247
136.654118,1001,10242.168169
19.195706,158,10249.916572
92.613786,1001,10288.35981
17.992867,298,10299.302161
78.273991,705,10327.057196
85.086824,763,10353.60227
18.067293,172,10360.282831
40.311612,372,10376.778214
21.06394,211,10384.30222
20.952052,201,10392.001501
71.185596,572,10415.678494
0.062362,39,10417.485406
15.773156,158,10423.806555
124.984254,1001,10462.427928
95.386121,1001,10502.041102
27.083662,332,10514.691392
17.587204,169,10520.86744
19.659547,218,10530.723809
20.913891,194,10538.268384
26.120888,314,10550.286137
87.804516,898,10584.438573
20.225542,209,10592.445109
99.34938,1001,10632.078906
21.399926,291,10643.358783
85.718794,752,10672.586554
21.676961,269,10683.072552
17.189161,167,10690.680048
20.263287,168,10696.795506
21.26009,209,10704.265595
20.815585,223,10713.677317
87.99352,609,10737.060291
84.272378,637,10759.940465
19.948753,223,10769.396669
20.853645,198,10777.53385
136.287732,1001,10816.209501
118.521971,1001,10853.736756
46.549307,641,10876.716293
87.02054,963,10913.039073
131.198643,1001,10950.613584
91.993751,785,10981.066092
20.368655,214,10988.793822
22.252751,301,11001.935338
16.019214,200,11010.167053
28.756323,278,11021.503489
147.220199,1001,11059.056655
78.075032,603,11081.867425
84.841465,1001,11119.171553
43.478,464,11137.77107
21.208868,204,11145.139986
20.400441,185,11152.346098
135.61895,1001,11191.858584
158.8461,1001,11229.010942
105.783015,1001,11266.880337
44.928045,494,11287.192501
18.310297,160,11293.554336
21.380842,218,11301.429612
68.077255,807,11332.794156
36.592202,360,11346.91608
24.067451,362,11361.726719
165.240525,1001,11400.595382
117.862861,1001,11438.951729
88.908342,1001,11477.083392
27.231336,408,11492.846212
19.472744,185,11499.510991
86.643183,653,11526.025409
134.03338,1001,11564.805349
141.459804,1001,11603.211585
159.809937,1001,11641.743785
35.438961,366,11655.206892
20.24988,230,11664.478881
107.120462,1001,11703.867235
21.590344,208,11713.025819
149.626306,1001,11752.847952
17.770354,143,11758.231844
77.743335,685,11783.698139
151.347466,1001,11822.341604
20.779818,202,11832.117358
49.974886,664,11855.952506
130.674125,1001,11893.25247
22.39291,357,11908.339723
134.850997,1001,11946.608377
30.329429,414,11961.988983
42.645105,523,11982.140389
40.292886,489,12003.615336
21.476688,249,12013.045163
22.280573,240,12022.140882
88.084901,1001,12060.948917
131.543389,1001,12098.765173
21.953707,194,12107.817236
143.197007,1001,12144.596519
171.453437,1001,12181.915411
81.681989,773,12211.40648
112.168721,1001,12249.69859
154.474524,1001,12288.405065
127.494156,1001,12326.230145
17.322296,159,12332.62025
133.157118,1001,12371.38581
114.797584,1001,12409.11121
21.660537,200,12417.429357
72.377171,642,12442.0064
142.949737,1001,12479.207688
20.49599,217,12487.535985
116.492297,1001,12526.778743
20.992349,217,12534.597162
125.441137,1001,12575.774548
146.15037,1001,12613.116768
88.293897,599,12636.366226
90.7463,1001,12673.513293
26.191777,367,12687.864946
122.980715,1001,12725.577117
17.8127,266,12738.06331
90.426039,610,12761.104006
141.266982,1001,12798.355357
21.310081,212,12806.983146
19.487703,296,12819.453357
18.82099,170,12825.65169
17.934306,125,12830.885906
21.435667,205,12839.29566
19.191766,181,12845.885427
18.548933,195,12855.059421
20.693889,226,12863.180508
18.584304,152,12868.785456
83.916088,689,12896.102911
18.970514,159,12902.565468
17.693449,255,12912.662642
95.810497,1001,12950.821567
152.906021,1001,12988.433409
159.598411,1001,13026.687129
75.36392,654,13052.699707
153.013083,1001,13090.812024
98.863529,851,13121.856883
150.4039,1001,13160.778913
144.849643,1001,13198.873996
158.230828,1001,13236.305818
17.441838,146,13242.714343
36.400107,278,13254.151519
18.022388,147,13260.087386
73.364837,550,13280.83755
18.915693,157,13288.187745
47.266507,463,13304.801299
157.032195,1001,13343.683721
17.232322,163,13349.712229
147.501537,1001,13388.427274
34.26142,380,13402.135852
74.234326,555,13423.294593
160.00789,1001,13462.365938
141.799306,1001,13499.569399
157.275228,1001,13537.765411
19.542091,167,13543.873141
62.228055,617,13568.130881
73.958125,689,13593.812771
18.764105,150,13600.832899
97.82476,692,13626.632055
69.91229,504,13647.656558
156.454489,1001,13685.803182
17.914207,149,13691.853803
171.347078,1001,13729.475558
42.73542,380,13744.743477
98.230323,703,13770.517315
141.300005,1001,13808.806056
44.678064,494,13826.930445
132.443987,1001,13865.613394
72.527831,621,13891.45793
90.900419,752,13919.652242
21.563601,197,13927.759104
20.908373,269,13937.329672
149.359196,1001,13975.480245
19.386694,206,13983.917242
61.576412,510,14003.740566
162.808667,1001,14043.062654
32.283531,408,14057.498063
168.039731,1001,14095.056488
21.784645,196,14102.720466
20.770728,217,14113.049419
21.41586,208,14121.551518
0.806171,73,14124.499684
140.125614,1001,14162.135782
163.079066,1001,14199.856982
23.351714,249,14208.66292
18.639273,259,14218.3442
96.510061,1001,14256.414231
18.511311,161,14262.315024
20.483737,174,14270.143004
178.047719,1001,14309.251644
84.842876,792,14339.382054
17.810669,150,14344.892433
18.764771,166,14353.469041
20.993786,261,14362.744018
141.772744,1001,14401.496642
134.73574,1001,14439.657049
127.946731,1001,14476.908906
27.678953,281,14487.368045
16.904668,277,14498.669223
120.798814,1001,14536.859278
137.292236,1001,14574.556916
21.337555,202,14582.390616
17.469524,129,14588.78192
169.223247,1001,14626.538062
45.797643,485,14644.391571
152.707147,1001,14683.074879
40.013921,409,14697.32073
19.065523,201,14706.100719
163.645517,1001,14744.314665
21.166873,228,14753.479308
179.834229,1001,14790.613658
19.442683,174,14796.970537
86.669434,729,14825.532154
46.494214,473,14842.91934
142.784092,1001,14881.764444
158.07437,1001,14919.937037
154.613533,1001,14957.562208
147.793676,1001,14996.12768
25.805739,239,15005.122147
142.56171,1001,15043.165423
58.127294,694,15071.071116
21.104339,223,15079.620886
79.710705,731,15107.639851
169.367768,1001,15145.743171
86.184227,604,15169.056771
18.618491,133,15175.549971
18.3607,142,15180.832181
15.921148,159,15187.19636
19.602624,304,15199.015733
40.231866,415,15217.088591
18.220119,167,15223.268773
149.044322,1001,15261.57097
17.254502,173,15267.882544
158.57781,1001,15306.827948
21.250998,421,15322.561155
162.053716,1001,15361.260234
157.910266,1001,15398.379814
180.664845,1001,15436.138219
23.209415,245,15445.392207
22.252854,243,15456.656115
85.648767,816,15485.565383
17.543539,132,15492.56112
17.754391,166,15499.174629
88.099533,652,15523.070982
149.855222,1001,15561.588915
21.227143,334,15575.454745
16.634304,156,15581.682779
133.894058,1001,15619.555165
18.910356,318,15631.308781
17.154163,234,15640.163031
18.676847,267,15652.672289
127.125964,1001,15690.858337
142.734664,1001,15728.93135
143.045833,1001,15767.241482
184.285151,1001,15805.046748
87.859829,683,15830.48657
40.229701,369,15845.40214
152.529948,1001,15884.478926
140.896765,1001,15922.575773
18.636954,162,15929.009883
145.990594,1001,15968.169756
126.031777,1001,16005.624024
88.776878,691,16031.669192
43.436812,449,16050.953326
80.031038,664,16076.056711
160.386161,1001,16116.008352
111.307338,1001,16156.763397
18.455419,208,16166.32864
45.409187,405,16180.983593
121.686421,1001,16220.371227
16.713188,209,16228.482623
67.675429,657,16254.361777
35.067274,300,16265.018021
18.221254,131,16270.460798
21.327078,195,16278.681139
165.876677,1001,16316.125279
51.822706,417,16333.724975
20.292164,231,16342.060327
18.045083,170,16348.771042
14.404652,148,16355.292238
151.778698,1001,16392.753782
21.486033,205,16400.692877
94.204294,719,16431.931649
174.733947,1001,16470.593753
141.470102,1001,16509.66147
16.986365,141,16514.923641
154.456997,1001,16552.459212
18.269244,144,16558.424024
17.969769,158,16566.256913
83.936199,741,16594.181633
163.645375,1001,16633.830153
169.17521,1001,16672.099145
159.182901,1001,16711.247784
156.983183,1001,16750.375515
17.760379,133,16755.855887
52.677881,568,16779.039431
18.499384,135,16784.067753
27.787948,276,16794.873908
29.561331,488,16814.328244
18.788118,201,16821.578789
128.732888,1001,16860.974514
174.792588,1001,16899.235475
136.26105,1001,16936.481693
21.647071,171,16943.723691
145.511283,1001,16981.456456
20.509004,240,16991.557046
181.578681,1001,17030.184878
162.824261,1001,17068.914155
138.304046,1001,17106.640576
21.545366,211,17114.212626
40.484884,404,17130.885037
143.362651,1001,17169.126512
62.668566,556,17189.340914
82.372938,680,17215.783979
128.480477,1001,17253.344196
18.735982,144,17259.214045
137.991274,1001,17296.877242
54.703475,561,17318.667186
17.135385,165,17325.211203
36.892664,289,17336.972935
138.949651,1001,17376.165298
123.146027,1001,17414.298656
165.100549,1001,17452.011335
44.194293,525,17472.261489
89.022363,715,17498.806238
160.607633,1001,17536.740021
168.518618,1001,17576.08302
21.484826,191,17583.024414
19.27312,175,17590.943905
160.737414,1001,17629.076103
176.324019,1001,17666.846723
92.316556,601,17690.736233
150.793971,1001,17728.642607
97.616451,579,17751.765206
163.830403,1001,17789.95869
21.701436,199,17797.786706
83.929322,638,17821.50336
152.359738,1001,17860.537816
16.783474,202,17869.954548
15.897544,175,17877.34392
20.107008,302,17887.992938
18.808564,158,17893.822838
136.782268,1001,17932.024395
17.10868,152,17937.630713
26.712806,277,17948.962067
135.866471,1001,17988.285373
166.880328,1001,18026.097695
142.807929,1001,18064.133797
166.056018,1001,18102.434731
184.953352,1001,18139.205358
172.211762,1001,18176.858823
44.57852,727,18204.856291
173.706867,1001,18244.680952
93.408948,718,18272.400824
20.132805,375,18286.021883
157.976648,1001,18323.165702
143.33028,1001,18361.368157
179.390794,1001,18399.133979
131.126175,1001,18438.621773
81.503362,824,18471.234306
15.983798,171,18478.078281
148.026823,1001,18515.976309
178.952462,1001,18554.68437
28.512435,264,18564.084686
152.301111,1001,18601.781178
16.495649,209,18609.377027
159.971361,1001,18647.446774
192.199227,1001,18685.12175
44.267373,344,18698.751688
80.373646,810,18729.949895
14.829601,234,18738.237705
154.979079,1001,18775.940391
42.543595,467,18793.766113
137.996338,1001,18833.473486
