#{"t_start": 1765675345.356593, "env_id": "None"}
r,l,t
16.922084,214,2409.486022
18.633616,265,2421.64267
21.553343,242,2431.10773
19.369583,311,2443.732074
18.304164,248,2453.80657
17.039338,171,2460.396435
23.225709,382,2476.960401
18.421122,242,2486.847832
18.978333,251,2497.062199
15.928142,317,2511.481056
15.940541,175,2519.307667
18.603985,373,2534.64963
18.806791,254,2543.484666
16.380002,190,2552.704884
14.320111,929,2591.182958
20.22489,269,2601.475588
21.587509,446,2619.079723
16.879802,229,2627.717204
15.687447,198,2637.216499
18.282801,207,2645.961033
19.275258,281,2656.706229
18.953376,184,2664.720105
17.915372,209,2673.468045
18.78874,345,2688.278605
20.810719,232,2697.885708
19.193147,325,2711.075368
17.122726,162,2719.77575
18.854543,262,2729.790351
29.509803,443,2747.190212
17.722259,264,2757.39301
17.128988,139,2765.41379
13.713646,184,2772.879994
16.323583,213,2781.314832
19.316427,298,2793.083236
18.615081,307,2806.228777
18.500958,214,2814.243003
20.514447,281,2825.898679
17.3385,194,2833.21478
22.132396,273,2845.625963
16.266903,183,2853.598331
15.726346,418,2869.922504
19.612528,233,2879.556601
23.556501,330,2894.85516
16.970176,320,2907.359416
19.533472,286,2919.191145
20.014246,249,2928.40246
17.259447,178,2937.680145
17.406351,170,2944.258667
22.028195,271,2955.652832
32.602817,496,2976.470058
19.891852,260,2987.021899
18.198223,182,2994.940585
17.188551,222,3003.228341
16.546547,331,3018.552013
17.057065,228,3027.017086
16.991232,361,3041.792739
12.051488,270,3053.12233
15.185141,146,3059.965188
14.605456,192,3067.806452
18.018863,181,3075.760566
17.671963,232,3084.886287
15.822766,182,3092.352517
19.180876,345,3108.176817
19.077118,498,3127.556685
18.117997,167,3135.078771
14.907419,183,3142.110892
17.559602,180,3151.092831
13.644486,285,3162.523155
11.856845,195,3170.960456
16.288724,158,3177.155682
17.387187,215,3186.316518
19.162761,264,3198.16101
16.887994,204,3206.954782
20.156996,312,3219.828526
20.19439,245,3230.427469
17.75978,329,3245.408684
16.940306,140,3250.527227
18.196136,175,3258.394506
20.519375,253,3268.319947
16.983885,157,3276.480431
16.707411,159,3283.3438
15.634749,138,3289.497504
17.213764,245,3300.695762
15.561008,181,3308.313907
17.422511,178,3315.72313
17.172554,156,3322.888154
22.029309,333,3337.026062
16.643956,168,3344.141609
17.572696,161,3351.029065
19.877054,233,3360.734783
20.364801,290,3375.408511
16.756578,156,3381.521611
19.402808,332,3395.120438
17.647676,300,3407.177117
21.163734,408,3425.293807
26.402929,341,3439.080771
28.027184,497,3461.068976
18.055333,188,3468.263783
14.690114,194,3476.696746
16.602278,182,3484.186774
28.145573,397,3501.41322
22.950214,341,3515.201827
15.048076,392,3530.618059
15.136379,218,3541.245385
20.122474,264,3552.36431
16.874113,185,3559.464895
13.68552,446,3576.741396
18.471384,178,3585.676735
17.744195,181,3593.669881
19.438266,311,3605.541535
18.676955,301,3618.035928
17.883282,175,3626.844392
18.405558,298,3638.726333
16.729794,207,3647.618345
22.410954,385,3662.86568
17.350545,162,3671.203366
23.88661,382,3686.79408
19.403825,269,3697.628288
17.679263,206,3706.472494
21.634576,354,3722.129997
17.582735,208,3730.463805
19.557791,475,3749.146718
16.470119,141,3756.828263
17.282858,206,3765.173957
17.343647,167,3772.137817
18.217874,256,3782.590366
17.818838,162,3789.395558
19.920978,236,3799.720716
18.157405,149,3805.633477
17.146037,154,3812.222057
19.37237,239,3822.06997
19.775151,227,3831.549568
15.205392,154,3837.699304
17.115228,202,3847.370733
20.407253,326,3860.243801
17.325733,171,3867.888608
22.064572,356,3882.12675
22.308623,295,3895.378478
20.291066,322,3908.609048
18.188488,288,3920.147181
19.588348,286,3932.152408
15.438163,387,3947.922783
19.989288,340,3961.1288
16.806782,287,3974.101541
17.965895,310,3987.363374
17.751626,156,3993.024013
16.802118,183,4001.034945
18.912614,226,4009.980253
19.596228,302,4023.450813
18.178995,145,4029.724768
18.377582,185,4037.743016
24.371673,391,4052.272144
25.351851,578,4076.491805
18.155903,375,4091.000575
22.262716,397,4108.136236
22.062752,291,4120.277386
20.159778,242,4130.248638
16.153493,212,4141.250116
26.632952,373,4155.767077
38.755895,552,4177.168595
17.833739,389,4193.159995
16.376244,176,4200.915546
17.254122,172,4208.076908
16.236659,185,4216.192101
15.439432,295,4228.982729
19.479027,472,4247.628597
17.861273,156,4254.291081
15.43956,182,4261.856791
20.693894,223,4272.302091
18.985416,392,4287.936936
26.214704,671,4315.201529
20.306794,458,4333.501308
18.163708,231,4342.155105
20.882629,262,4354.426789
17.19588,165,4361.399513
17.602356,202,4369.605107
29.900711,438,4386.300333
16.363688,229,4396.966103
16.309913,140,4402.619699
8.171306,383,4417.409913
16.980328,208,4425.831581
17.598789,182,4434.914363
15.440784,211,4443.431484
20.40976,241,4453.472545
17.188008,141,4460.154392
22.933367,371,4474.953102
17.588549,168,4483.590493
23.331773,320,4495.313691
22.098774,376,4509.49279
18.707313,266,4521.834538
19.560747,195,4529.896656
18.610206,371,4544.463827
21.615606,305,4557.641355
21.979553,544,4580.465118
19.113683,230,4590.150093
25.141445,483,4609.490083
24.772617,346,4623.198421
19.532365,215,4632.382472
21.917576,216,4641.649958
22.93491,289,4654.308765
19.414794,224,4663.645115
17.694564,176,4670.463429
23.965908,364,4685.062392
17.93143,166,4693.127763
18.452493,202,4701.878777
17.42333,366,4716.076436
20.208868,550,4739.619425
19.205988,152,4746.740383
26.729486,373,4761.730207
18.08341,168,4768.312981
17.960176,230,4779.002407
18.290004,307,4791.361084
16.0212,217,4799.638525
15.909153,211,4808.191013
14.116594,368,4823.984724
18.083937,165,4830.973242
19.630028,340,4844.36447
27.637695,581,4868.848868
17.853814,235,4877.725077
16.265414,190,4885.97896
18.464614,399,4903.000303
22.752728,384,4917.893498
22.070858,236,4927.276398
15.917532,167,4934.760315
16.86392,143,4940.485534
39.086837,764,4972.621738
21.742694,299,4983.655837
17.09904,211,4993.747658
67.914716,1001,5032.872612
21.253044,267,5043.310394
18.940234,161,5049.198505
36.906594,649,5074.433407
16.589188,162,5081.272519
21.623394,269,5092.275194
18.998728,337,5105.105431
18.413387,183,5113.747197
17.825897,184,5120.961787
26.241677,311,5132.899633
17.857224,203,5141.198288
28.239598,626,5167.908077
28.08695,689,5196.500013
34.091855,770,5226.378289
17.402659,202,5236.160585
32.010526,406,5252.253773
20.147521,249,5262.048645
18.77451,361,5278.137231
20.11841,491,5297.013464
19.354515,317,5309.522655
18.691929,561,5333.082102
23.742474,227,5341.686546
21.482875,238,5351.100165
18.719002,272,5363.154125
20.004966,231,5372.323473
18.353918,216,5381.007327
18.525664,155,5387.187459
20.780623,547,5409.929616
16.784792,173,5417.163619
18.779425,188,5424.890488
20.96398,204,5432.641547
16.481522,276,5445.312562
24.090163,531,5465.112401
19.442079,170,5471.812541
19.181911,481,5491.277727
37.659242,569,5512.657093
20.819111,245,5522.716508
62.290637,922,5561.287973
19.229554,213,5570.875257
18.195952,214,5579.009254
74.19409,887,5614.125337
21.07705,535,5636.381429
18.276853,171,5643.088593
16.575631,354,5658.485687
21.918782,561,5680.361838
39.311039,542,5701.225231
15.711654,160,5708.052879
41.199517,724,5737.587311
18.874781,542,5757.831893
28.817108,539,5780.55286
34.874139,385,5795.118907
89.129395,1001,5833.922016
22.637575,508,5855.303651
31.721077,552,5875.884014
23.904757,243,5885.997472
20.012286,260,5897.712795
89.513993,1001,5937.466275
21.479148,314,5950.132281
21.956925,372,5964.231759
18.339104,148,5969.843427
18.994509,238,5980.911997
80.394088,1001,6020.463301
18.901126,283,6031.397832
27.409482,483,6049.427858
17.384648,390,6066.02403
20.517473,413,6081.935071
21.77981,406,6099.625303
31.267851,716,6126.065001
26.300578,301,6139.554947
16.253828,218,6148.827804
28.820933,388,6162.785757
36.494037,607,6187.197692
24.533564,215,6195.402256
16.259306,182,6203.047531
96.719089,809,6235.277267
36.334073,419,6251.755487
46.661995,820,6283.16677
16.016432,195,6291.179061
33.724593,657,6316.810083
48.448278,646,6344.517486
19.568543,303,6356.287847
25.939113,385,6371.313399
16.958752,306,6385.695199
25.520016,393,6400.492073
21.843265,336,6413.884698
19.469963,261,6424.651301
47.544817,755,6453.779996
26.439677,418,6471.486694
21.025374,247,6481.807354
33.248485,431,6499.916266
19.746301,257,6511.09553
56.038859,600,6534.228785
22.863256,242,6543.869291
17.724018,235,6554.782073
19.154676,283,6565.26838
41.44821,702,6593.512554
28.5548,334,6606.295284
17.579892,137,6611.471934
23.405294,319,6623.795856
45.713265,556,6646.604823
18.574035,228,6655.70456
16.358492,213,6664.326844
17.656609,160,6670.672729
37.045329,424,6688.369555
23.792521,269,6697.897664
82.274528,1001,6737.077402
52.861704,809,6768.408732
13.253806,472,6786.687422
28.347648,421,6804.263984
18.054191,164,6810.744439
129.41635,1001,6849.416448
17.237274,156,6855.140828
27.845692,493,6875.686057
114.917239,1001,6915.443233
79.626147,762,6944.59616
22.511079,492,6964.223671
31.03783,379,6978.522501
18.934343,203,6985.821249
42.689629,419,7003.414978
25.16055,320,7014.765988
46.450211,585,7038.492504
25.014345,486,7056.28036
106.616208,1001,7094.255736
19.172566,246,7102.920352
6.697408,463,7121.846417
25.826006,258,7132.944029
38.958501,618,7158.5765
36.609318,417,7174.011082
81.824388,952,7209.914018
83.851523,847,7242.200788
16.36652,168,7248.81477
38.219825,540,7270.426343
21.327156,290,7282.838282
21.39548,208,7290.38629
17.051481,366,7305.211385
18.876181,182,7311.841686
47.896981,509,7332.022456
20.47176,210,7339.624269
20.446507,208,7348.117959
18.512932,151,7355.657548
83.890579,1001,7393.244905
26.691186,343,7406.229786
70.661609,815,7438.070227
36.371492,408,7454.803143
20.008166,231,7463.585627
26.45623,332,7478.161204
20.830943,181,7485.22471
28.889592,395,7499.935739
21.019637,224,7508.443934
26.030647,337,7522.700275
43.422502,496,7541.218231
33.497464,654,7568.118499
113.416772,1001,7607.476463
34.685833,516,7627.676795
36.967223,429,7645.40576
16.42011,142,7651.30702
19.120851,206,7659.777251
17.208233,183,7666.941559
26.951012,417,7683.986053
17.489789,181,7691.11352
32.51683,445,7708.05861
52.479657,768,7738.543602
28.290009,346,7753.353851
17.555892,248,7765.283034
25.786784,297,7775.826485
20.982366,330,7788.969517
87.151919,1001,7828.394116
71.812073,787,7861.885282
116.174641,1001,7899.691528
111.615646,1001,7939.632926
21.752752,201,7948.147743
20.416796,391,7962.546682
20.843695,208,7972.273757
18.354155,170,7978.639784
25.928901,735,8008.950135
93.444617,747,8037.410553
66.885323,829,8069.156921
108.433111,1001,8109.462222
21.098323,200,8117.26386
75.692366,714,8145.510983
40.90667,500,8164.280153
25.283906,385,8180.344539
84.320677,737,8210.742059
18.719528,139,8216.960028
29.391384,343,8230.068805
44.441429,446,8248.204497
16.32203,200,8258.005481
17.421674,218,8266.44146
118.950242,1001,8304.698992
19.805094,211,8313.783638
37.196691,415,8329.341981
24.890742,278,8341.196236
42.143302,563,8362.689588
26.107974,314,8376.259148
17.871052,169,8383.451903
75.125409,1001,8422.01155
19.88979,342,8435.029472
17.985898,154,8441.218809
21.565626,240,8450.791008
27.69981,546,8473.151135
94.041138,988,8511.319449
61.386138,634,8536.316981
43.12785,1001,8575.454219
19.252993,176,8582.83073
17.944147,167,8589.458841
19.809725,205,8597.438987
28.602413,292,8608.280618
70.588297,689,8636.484108
90.956241,880,8669.588937
34.872754,372,8683.646772
46.947856,570,8705.850853
18.155284,172,8713.119646
25.628069,327,8724.608154
16.459085,342,8739.075732
25.940214,258,8749.231259
72.741027,651,8775.102319
19.129032,240,8784.219635
20.374699,216,8792.506873
126.224534,1001,8830.755511
89.981007,784,8863.003341
21.706914,203,8870.406896
74.430715,833,8902.548534
70.426766,635,8925.895204
0.992763,115,8930.224843
25.511119,221,8940.236531
16.30699,293,8952.659775
0.172022,49,8954.801056
18.548015,182,8961.912153
29.581429,430,8978.860384
42.925624,473,8996.741994
43.009682,739,9025.893605
98.669222,893,9060.528261
71.887373,926,9096.815424
18.226466,195,9104.397867
19.436022,220,9112.315375
114.558989,1001,9151.587351
75.811389,706,9179.394999
19.985228,256,9189.510586
27.408811,373,9203.515986
29.839092,323,9216.875544
87.718647,1001,9255.781665
17.884818,154,9262.599055
21.001438,244,9271.789852
21.808719,192,9278.805433
55.3721,495,9299.106646
20.593074,229,9307.871102
19.057943,177,9314.433083
34.520835,450,9331.624563
19.607572,195,9340.760372
2.069641,98,9344.533854
38.364189,539,9365.28681
72.050427,620,9390.368671
39.62699,605,9413.332688
114.309636,1001,9452.067584
117.92495,1001,9490.553094
19.719066,209,9500.101007
19.460815,157,9506.984218
30.560782,295,9518.524108
97.188314,1001,9555.892815
18.452375,177,9562.329874
35.26009,390,9578.992295
113.241932,1001,9616.530419
83.765916,758,9643.97333
17.608263,174,9650.774214
109.640384,1001,9689.897147
81.219725,756,9718.810628
87.221831,625,9743.864027
20.618669,208,9751.372232
66.775251,760,9780.434029
20.783719,204,9788.270512
19.50885,175,9795.683576
118.150226,1001,9833.303897
127.371413,1001,9871.343528
74.715056,812,9904.20074
31.550825,289,9914.895593
27.090715,311,9926.826901
21.776515,189,9935.690845
34.970841,412,9952.061773
71.595445,1001,9989.702313
100.644317,1001,10026.8301
68.511519,523,10046.39188
15.880571,180,10055.500017
33.035725,501,10074.90686
18.063912,232,10083.636405
128.461436,1001,10122.923511
97.151629,909,10156.866945
117.403152,1001,10194.554022
19.167773,222,10202.479285
24.237604,249,10213.81657
20.535267,214,10221.957756
17.392198,140,10227.629888
39.545804,504,10248.557753
16.848581,265,10258.513955
16.575995,171,10265.792468
81.517086,638,10290.437025
81.805906,736,10316.642492
141.278698,1001,10353.693295
95.724472,1001,10394.588604
16.886114,163,10400.543069
45.254484,440,10419.818677
21.301726,180,10426.900793
86.84402,701,10453.955951
99.99359,862,10487.377303
16.789854,202,10495.127064
18.761691,175,10502.008678
21.836919,218,10510.859916
117.219433,1001,10550.016376
83.082053,889,10583.866403
17.064228,388,10598.842147
16.677418,268,10610.328802
15.677329,358,10624.395611
0.211694,51,10626.612926
109.86605,1001,10664.742318
18.531621,206,10672.635964
129.765764,1001,10712.065917
46.763954,669,10737.963794
134.577762,1001,10776.503035
18.730211,145,10782.374491
35.303316,521,10801.438945
18.349219,295,10813.353166
68.14096,758,10841.215463
130.297315,1001,10879.292474
94.509827,752,10907.478579
83.599312,722,10934.794649
19.457993,245,10943.989356
27.403373,282,10954.906135
126.68867,1001,10993.172557
43.953483,392,11009.397457
24.929853,234,11018.690714
111.836453,1001,11056.308298
74.709515,770,11086.213945
114.820623,1001,11124.034798
71.912638,661,11149.226688
65.644672,657,11174.75176
26.497836,425,11191.008413
114.865215,1001,11228.63631
89.906204,804,11259.262229
85.369141,564,11281.998493
89.545274,788,11312.182316
69.934511,638,11337.749389
139.525797,1001,11376.716106
54.178559,611,11400.314588
111.234164,1001,11438.67099
71.94716,544,11459.240134
18.229022,149,11464.7852
103.593694,1001,11503.5892
21.096561,213,11513.310292
137.459775,1001,11552.031031
18.320729,162,11557.993307
18.96377,171,11564.238623
20.863856,242,11573.904118
28.91673,280,11584.380473
76.547953,530,11605.405961
53.764961,493,11623.134933
21.921554,170,11631.48165
152.105375,1001,11668.915966
17.242778,159,11676.352362
18.21275,182,11683.493798
19.118757,188,11690.377634
82.994449,806,11721.739572
17.489811,228,11730.076695
17.860276,219,11738.655113
24.350006,215,11747.541034
29.768812,412,11764.633883
136.17463,1001,11802.658792
20.814624,208,11811.16328
86.945695,677,11838.372137
131.306317,1001,11876.057402
111.542355,1001,11914.437252
47.404931,467,11930.695793
19.953374,241,11939.832619
86.369773,790,11970.915092
20.329746,207,11978.899571
18.899961,282,11991.419429
64.592498,1001,12032.73185
26.541703,325,12044.165671
17.617143,205,12052.135503
71.757891,705,12079.4466
32.629828,622,12101.947228
24.089748,317,12115.170551
83.450386,641,12138.767944
85.782309,1001,12176.101927
166.005039,1001,12214.246548
28.62826,290,12226.611519
152.802622,1001,12264.344544
33.412957,292,12275.198455
30.2895,309,12286.567199
17.864065,159,12292.878206
134.088519,1001,12330.732435
137.470926,1001,12369.540732
17.403255,218,12377.846578
132.270842,1001,12415.596382
134.57192,1001,12453.841333
149.016663,1001,12492.057944
18.04559,191,12501.026754
28.186591,291,12512.842739
145.005757,1001,12550.583952
17.69852,206,12558.967124
18.207849,304,12571.161383
83.701968,1001,12609.013029
77.989197,559,12630.914
20.036147,246,12640.200795
154.162997,1001,12677.34009
127.479135,1001,12715.099564
18.917303,158,12720.892074
18.425626,196,12728.988824
22.428396,211,12738.620077
55.149202,543,12758.902893
142.097008,1001,12796.660573
21.664578,195,12804.219498
84.420551,606,12829.129261
21.483546,273,12839.819592
107.06769,1001,12879.170909
157.719558,1001,12919.604485
145.480836,1001,12957.670291
18.057674,161,12963.620767
162.897558,1001,13001.277222
93.200314,758,13030.831118
20.902795,205,13038.746043
58.363786,548,13060.207402
156.380529,1001,13097.860221
96.763622,1001,13135.431985
48.407877,591,13157.498451
147.925351,1001,13196.085972
18.963807,160,13202.465663
145.193856,1001,13240.414021
35.525769,485,13259.807635
136.471132,1001,13298.791642
161.958611,1001,13337.696008
154.580494,1001,13375.478214
154.280039,1001,13414.087389
159.684837,1001,13452.18935
21.175827,218,13460.491639
88.077386,638,13484.467802
140.25124,1001,13521.160475
27.73558,324,13534.568679
152.332672,1001,13573.21929
17.665835,224,13581.235924
71.043898,641,13607.320068
91.020124,711,13633.724695
30.343844,240,13644.367534
152.413542,1001,13682.046095
20.909923,351,13696.384245
159.9308,1001,13733.970712
21.263404,202,13741.792992
150.818787,1001,13779.603311
17.999144,138,13785.256548
22.500313,224,13793.335859
123.656799,1001,13831.029865
18.226349,152,13838.674874
18.041076,249,13847.519966
71.850551,512,13865.77441
21.629089,178,13873.227253
19.33309,191,13882.124421
16.389808,203,13889.988665
175.064734,1001,13928.004978
34.530865,342,13941.035454
115.076015,1001,13979.189418
87.757707,635,14003.705425
79.788679,613,14026.958064
171.868569,1001,14065.408725
100.194275,838,14097.469984
23.7926,339,14110.454263
19.763586,195,14120.025796
135.957573,1001,14157.653728
130.281589,1001,14195.936946
175.953523,1001,14233.858977
18.382675,169,14240.041109
162.725537,1001,14278.131391
77.991573,594,14300.058786
20.966555,175,14306.925232
20.327037,231,14317.221759
21.191096,207,14324.705476
19.310589,185,14331.427404
21.206337,185,14338.626797
15.944234,282,14352.097208
54.135284,729,14379.109738
48.705349,456,14397.546368
161.028672,1001,14435.665986
150.749984,1001,14472.937687
185.510979,1001,14512.579107
138.651217,1001,14550.766779
61.760274,538,14569.91236
26.392486,517,14591.414874
164.029505,1001,14629.159292
170.196649,1001,14666.402416
21.32426,193,14674.375887
8.294825,255,14683.417531
156.161886,1001,14722.149741
17.379589,171,14728.466367
142.808171,1001,14766.032567
133.116039,1001,14803.649767
183.082036,1001,14841.390295
17.662876,163,14848.376163
145.070941,1001,14887.200119
140.928299,1001,14925.899242
162.378317,1001,14963.000254
30.756496,333,14976.710481
15.809747,173,14983.521232
86.456241,640,15007.413836
164.129325,1001,15045.463303
22.016216,228,15055.19748
167.311179,1001,15092.342618
161.969069,1001,15131.494988
139.293527,1001,15169.099888
75.228883,578,15193.605347
19.774819,176,15201.112121
88.538858,1001,15239.534766
68.7115,558,15261.837241
20.309452,325,15274.32777
47.643156,451,15291.615178
83.570756,670,15317.818783
157.45565,1001,15355.526885
16.536147,160,15361.908216
17.78532,252,15371.402691
147.626975,1001,15408.535262
21.327124,194,15417.172232
130.234114,1001,15455.894802
72.052764,772,15483.343329
168.680337,1001,15522.568918
127.399339,1001,15560.982694
19.380105,180,15569.644864
160.09213,1001,15606.503808
172.56043,1001,15646.346236
84.75424,1001,15683.522412
99.329247,1001,15722.097933
18.818996,217,15732.43843
20.545758,319,15744.213073
152.266016,1001,15782.017826
21.767979,185,15788.753905
177.845312,1001,15826.961377
71.613028,599,15851.080363
52.119973,486,15868.366729
184.481344,1001,15907.522943
121.18197,1001,15946.03415
50.316284,549,15968.043929
32.426175,321,15979.993251
166.515108,1001,16017.396613
44.56417,349,16030.822491
21.774799,201,16038.626896
17.990944,163,16046.686048
21.755595,203,16055.12035
135.773637,1001,16093.678729
16.3963,172,16100.596581
22.065746,199,16108.805606
61.902923,785,16140.540858
18.196896,175,16147.507414
50.406681,574,16171.592551
55.749278,649,16194.935322
68.565489,606,16219.513962
17.54814,157,16225.799019
19.702101,347,16238.586261
182.988893,1001,16278.175472
101.502866,1001,16315.709469
171.674954,1001,16356.051379
182.626733,1001,16393.501
19.367303,249,16405.449323
21.371678,197,16413.604353
22.163562,218,16422.450093
146.993178,1001,16461.643966
21.642455,193,16469.115788
156.411562,1001,16507.554879
39.626507,415,16524.303316
172.173644,1001,16562.330368
16.865404,169,16570.520084
19.222727,233,16578.820989
21.982491,263,16588.647943
21.149315,187,16596.497911
16.724363,213,16606.188108
22.735388,193,16613.191483
90.382179,1001,16651.836071
144.162668,1001,16690.514335
90.924868,680,16716.418449
32.576477,287,16729.078042
161.512984,1001,16768.721527
17.705204,162,16774.671302
162.267695,1001,16813.427235
164.447347,1001,16851.766841
172.370393,1001,16890.557807
19.548963,176,16896.967658
17.53491,189,16904.872114
154.903652,1001,16942.095578
166.559126,1001,16980.316194
19.997355,190,16988.261014
31.903451,350,17003.571666
135.316474,1001,17040.608842
17.39507,172,17048.490608
139.213775,1001,17086.212719
44.72915,378,17099.965801
97.504096,678,17126.759351
47.896594,392,17140.953737
18.511743,210,17149.00639
17.039445,290,17160.859767
43.968728,581,17182.418192
151.736617,1001,17220.667312
176.753395,1001,17258.241681
175.271702,1001,17295.923131
169.024839,1001,17335.003616
19.448953,326,17347.538623
20.50949,224,17357.556371
46.239269,412,17373.429402
18.25025,159,17379.805806
0.258061,88,17383.275985
164.759076,1001,17420.917021
145.778605,1001,17458.582699
169.507897,1001,17496.312796
41.948295,471,17515.859802
152.497268,1001,17553.178645
14.699267,137,17559.29745
18.079136,138,17564.487312
162.215889,1001,17602.784375
21.7431,210,17610.30522
159.716894,1001,17648.977373
18.670002,129,17654.39191
153.710571,1001,17693.249663
74.033219,587,17715.685484
51.10809,527,17734.977357
16.986619,152,17740.597299
133.795009,1001,17778.923592
145.867982,1001,17817.856981
17.682279,159,17824.321996
25.135808,349,17838.696608
22.288328,213,17846.950169
18.975568,193,17853.980829
46.515518,504,17874.645794
167.283335,1001,17912.734909
136.03698,1001,17951.545027
18.365929,135,17956.64108
15.954963,207,17964.621113
16.450968,170,17971.843199
96.120094,711,17998.350701
155.235947,1001,18036.589912
158.975232,1001,18074.170836
28.682958,393,18088.484207
18.982617,163,18094.961919
52.482773,564,18116.56726
20.564939,210,18124.660935
18.186415,172,18130.906221
172.106682,1001,18168.073138
16.446245,146,18173.992061
29.588677,372,18189.002871
20.262827,246,18198.330996
138.042592,1001,18237.113974
19.92795,179,18244.131331
147.470694,1001,18282.410091
118.484885,1001,18319.568686
173.253775,1001,18357.761465
21.202392,206,18365.693308
18.198748,166,18371.807755
167.00043,1001,18409.019598
18.805342,169,18417.306404
19.014176,221,18426.256914
164.782667,1001,18465.477557
