#{"t_start": 1765675345.8529766, "env_id": "None"}
r,l,t
17.574938,319,1816.465342
16.780498,209,1826.895685
16.809198,344,1840.727568
15.054341,190,1848.48498
17.866319,212,1855.987388
15.01822,181,1863.477145
16.788008,311,1877.216345
16.378166,298,1889.03535
17.720389,193,1896.873001
20.79701,309,1908.56257
16.524991,170,1916.177071
20.279284,222,1925.436465
0.296008,77,1928.454161
17.961547,338,1942.626483
15.050927,215,1950.756588
13.933949,168,1959.782635
16.2985,189,1966.523806
19.634211,275,1977.613236
28.613367,497,1999.020852
15.056907,201,2006.658141
18.988705,290,2018.202959
16.821356,311,2030.015202
15.889803,210,2040.389868
17.919102,295,2052.139195
17.027649,153,2058.225207
19.538667,321,2071.302279
12.979792,252,2082.566699
19.677848,244,2093.075408
18.847145,312,2104.86875
19.602761,220,2114.578686
17.238849,212,2124.069755
16.037454,211,2133.016682
19.785923,366,2148.19589
17.44931,172,2155.431558
15.35442,220,2164.203397
19.208109,275,2176.777391
21.024119,295,2188.503418
17.910931,307,2200.121489
19.633718,349,2216.520827
19.120638,378,2231.447375
12.311209,197,2238.943142
14.213401,167,2245.938746
18.06563,246,2256.542467
19.26703,213,2265.048777
15.227675,275,2275.629902
18.149644,266,2286.390318
15.99985,180,2295.280672
19.814059,187,2302.890547
15.180564,336,2316.349489
17.712363,220,2325.078203
16.632985,178,2332.46177
14.827975,322,2346.559988
12.706622,285,2357.926764
18.665968,197,2365.856477
16.743366,199,2374.343452
18.632913,284,2387.600054
15.349082,237,2396.406055
11.928966,371,2411.57696
15.203415,297,2424.796621
17.141257,255,2435.153979
15.226927,261,2445.658942
15.588216,242,2455.555911
10.025426,279,2468.229616
20.495582,285,2479.557571
16.843233,188,2487.160903
16.127104,304,2499.596424
17.026442,282,2512.404117
18.102114,225,2521.871758
19.607377,263,2532.150142
17.20548,465,2551.36956
14.540646,421,2568.620547
20.140901,210,2576.568117
16.601974,303,2588.527291
16.805769,242,2599.426105
13.704002,197,2607.320678
19.598618,196,2615.256577
17.997595,375,2630.167121
17.079425,281,2642.416092
17.165859,359,2657.155874
19.971122,288,2669.039397
16.426874,254,2680.775318
30.602661,674,2707.405192
18.668923,225,2718.746355
15.805695,219,2727.360586
17.271728,355,2741.350719
15.097531,309,2753.458108
16.418318,163,2761.850456
16.075209,151,2768.268182
18.094597,276,2779.20419
20.844157,320,2791.708034
23.062925,394,2808.694599
16.115307,191,2815.944064
15.567973,190,2823.654327
20.91088,322,2836.140529
16.508295,190,2845.799009
16.928244,165,2852.219107
18.575318,437,2870.14819
17.611189,254,2881.422016
18.099409,306,2894.979724
19.877411,388,2909.718922
18.266055,170,2916.295677
23.898647,440,2935.685485
16.828585,300,2948.501297
18.65461,181,2955.937711
19.116415,276,2966.056104
27.738747,420,2984.358259
17.575172,193,2992.180951
19.009047,379,3007.602
17.557858,182,3016.542518
21.37964,286,3027.878766
16.95073,188,3035.496922
16.820735,168,3042.48448
15.276059,180,3049.880182
19.871674,275,3062.452106
18.968293,276,3073.590417
16.939155,472,3093.0399
17.580749,311,3106.308955
16.029292,183,3114.267819
22.124347,410,3130.78713
16.543945,194,3138.694861
16.026953,184,3147.322237
17.077817,245,3157.405561
24.948388,256,3167.839992
16.334165,248,3178.500531
16.041199,277,3191.289412
21.604671,304,3203.929085
15.704411,210,3212.384646
17.541682,217,3221.605366
18.73592,185,3229.239385
16.513148,324,3244.06757
18.617244,175,3251.327905
17.993259,209,3260.329025
19.363112,369,3277.074286
17.260894,149,3283.58476
25.454446,341,3297.614062
19.353828,330,3312.59295
16.31436,241,3324.076591
18.317811,294,3335.454473
16.892544,140,3341.644677
17.216843,159,3348.384338
17.53577,215,3357.541622
16.605773,147,3363.998006
15.651422,184,3372.583968
18.097889,368,3388.302726
18.71919,268,3400.295344
17.348689,407,3417.887704
15.408535,159,3423.701329
21.259422,350,3437.789536
17.368152,176,3445.568578
16.981687,290,3458.218671
19.346166,234,3468.427912
15.788809,314,3481.291521
17.020442,270,3491.789694
16.712388,144,3499.099269
18.563617,559,3521.611565
16.041099,153,3527.63617
15.932262,182,3535.122597
19.360534,342,3550.769741
16.318412,192,3558.100281
19.088309,193,3566.420784
20.174528,318,3578.50212
16.700289,232,3590.198332
26.283143,313,3602.08914
18.876188,189,3609.922378
20.379754,299,3621.896742
16.305054,251,3634.229158
17.655698,154,3640.316276
18.465221,431,3657.657218
16.50113,176,3664.934484
16.671193,158,3673.119086
17.336657,174,3679.86533
18.869699,208,3688.736575
17.412404,410,3705.265609
17.130049,203,3714.948983
19.432142,279,3726.62694
21.762123,408,3742.540715
17.427944,397,3760.206225
15.941806,251,3770.515413
17.765101,168,3777.058856
14.2388,175,3784.802061
28.524958,498,3806.224242
20.357923,232,3815.879792
16.012993,176,3823.169936
19.444078,315,3835.617589
21.624869,436,3855.043757
20.001059,293,3866.804857
16.694962,277,3877.976269
0.173503,51,3880.144299
17.234834,363,3896.645583
17.656517,163,3903.049849
16.896985,290,3914.184423
19.58194,420,3932.630892
18.833113,270,3942.523742
15.346277,220,3951.792619
17.264214,210,3959.736228
16.121201,163,3968.098279
21.193314,331,3982.071751
21.357788,358,3996.379191
21.93266,284,4007.720985
16.970846,211,4018.143179
16.325481,183,4025.677904
16.53325,147,4031.996272
18.40702,286,4042.961246
27.452683,443,4061.731815
16.766553,158,4067.977384
16.726681,162,4073.835495
17.879091,253,4083.249497
18.843108,183,4091.360597
17.513191,206,4100.6961
19.465837,211,4109.191251
15.630645,195,4116.651258
20.227766,214,4125.721194
18.289237,191,4133.980186
19.857679,390,4151.532048
17.515949,241,4160.587539
24.819726,286,4171.645277
19.197451,322,4185.86283
18.088761,270,4196.805284
16.910844,191,4204.097455
17.949384,247,4214.277151
20.136547,314,4229.137666
32.238554,434,4245.542932
16.729204,177,4252.912426
20.730245,256,4263.929551
25.573519,368,4279.752553
23.819658,242,4289.814866
21.12627,208,4297.755801
20.385099,564,4320.49587
17.654,247,4330.255949
19.495184,355,4344.532522
18.906114,219,4355.367382
21.266527,220,4364.648124
21.181024,281,4375.054051
17.336326,159,4381.395185
36.375196,624,4407.255079
20.466561,204,4415.039324
20.375684,288,4427.161485
46.377663,613,4454.069974
19.203696,251,4464.422642
18.176183,148,4470.816062
22.537158,364,4486.937784
26.441111,617,4510.230124
21.101699,346,4525.804615
17.28256,178,4532.747416
22.111714,315,4545.428758
17.623986,158,4552.715917
18.901308,290,4565.533054
20.294344,187,4573.27191
22.076605,547,4594.551075
21.357537,407,4611.916493
27.771088,379,4626.687564
17.790811,244,4636.901353
33.61603,533,4659.617712
18.090553,138,4665.620355
20.485012,223,4674.526818
20.210529,176,4681.323581
22.168754,282,4694.357553
20.136621,350,4709.038143
19.910554,331,4721.614293
22.006703,245,4732.867079
20.455217,220,4741.743499
18.511053,264,4753.542292
17.704107,182,4760.212394
21.373331,372,4776.601257
19.828903,238,4786.618872
23.151596,458,4804.521286
17.086819,177,4811.873974
21.737401,369,4827.247817
21.054727,315,4840.27441
20.081399,215,4848.898006
18.978359,234,4857.790465
25.461042,504,4879.665473
15.097659,191,4887.539472
31.681948,418,4905.161502
21.832563,468,4923.341456
17.71779,203,4932.070534
19.505024,244,4942.587055
23.500473,327,4956.67422
17.557092,167,4962.772004
25.835942,521,4983.69483
20.185831,251,4995.107303
51.255939,623,5018.058959
19.346537,442,5036.454787
20.695187,468,5054.015201
51.141896,616,5078.64867
19.629848,275,5089.831718
20.265787,204,5097.73386
48.594495,980,5137.593497
19.094803,193,5145.665239
17.805631,233,5156.045428
16.860281,159,5162.867927
34.598077,612,5186.379238
18.030917,381,5203.708807
38.914511,513,5222.992081
16.630502,174,5229.857346
23.821827,330,5244.445936
16.27407,148,5250.339994
22.726721,272,5260.897399
19.813206,235,5270.713771
16.968881,194,5280.763173
14.41617,210,5288.754802
17.548895,242,5297.825964
16.885429,254,5307.253972
19.344667,221,5318.034336
15.111856,206,5326.350743
33.568688,501,5345.542493
40.73319,603,5370.106038
24.751198,388,5385.544451
19.110197,191,5393.341743
25.4253,413,5411.173265
18.10137,255,5421.635075
18.820748,254,5431.019022
21.81821,258,5441.075363
17.273242,210,5451.561822
16.55206,185,5458.350094
20.189587,310,5469.728214
20.930448,355,5485.048317
18.688998,249,5494.293948
17.406455,230,5502.904118
22.329058,373,5517.244711
24.032977,312,5531.535242
18.824666,242,5541.037814
19.322542,189,5548.289721
20.064175,249,5558.076159
16.943711,171,5566.779291
35.103654,435,5583.280499
41.630513,642,5609.24134
21.094973,222,5618.63524
18.712176,190,5626.414643
24.142054,245,5636.55935
49.595159,660,5663.206589
10.844848,154,5669.361429
20.408628,246,5678.207453
109.643373,1001,5718.444107
11.153348,409,5735.320901
21.455431,230,5744.585388
42.993847,775,5775.251085
17.729273,140,5781.475109
53.500928,618,5803.970468
44.833253,440,5822.355848
39.249365,719,5849.330975
31.867706,462,5868.844184
23.751777,396,5884.121067
16.397163,209,5894.114714
16.789316,190,5901.946378
23.937581,344,5914.062867
18.033666,233,5922.930552
16.072166,154,5929.10957
19.915537,356,5944.755042
17.895967,181,5952.821219
76.523303,990,5991.894056
41.821063,470,6010.089562
81.045736,895,6044.478373
19.024528,186,6052.119215
0.489967,79,6055.755781
73.278156,857,6089.742326
17.025487,162,6096.121762
32.2732,599,6119.66418
17.000927,147,6126.073875
21.864617,302,6139.597937
97.894252,960,6175.157541
28.921554,273,6187.921724
21.420193,536,6208.988134
22.84447,373,6224.555756
18.464905,420,6241.09603
80.661165,893,6275.404831
17.615855,313,6287.391821
21.269108,306,6299.625722
31.548309,509,6320.296096
34.716945,749,6350.957358
20.213593,190,6358.978117
20.582925,230,6367.276575
47.152652,814,6401.36437
16.046945,171,6408.107318
29.600835,513,6429.993011
78.973899,1001,6467.958972
17.694281,200,6476.704022
18.57484,241,6486.845255
20.572772,209,6495.367097
82.530887,779,6526.696137
9.394841,245,6536.929249
0.475788,77,6539.979313
16.301331,179,6547.012314
92.528071,836,6580.643357
17.856948,167,6586.83026
99.545838,1001,6626.713596
22.856202,324,6640.223039
17.725452,213,6648.834331
27.0958,282,6660.277831
21.651721,496,6680.870281
75.927932,631,6704.024019
18.320936,191,6710.919895
25.752034,437,6728.680914
45.691877,580,6751.17453
18.131704,167,6758.865861
19.132369,272,6769.059229
19.404773,243,6777.693998
22.152644,233,6787.452148
16.520053,290,6799.159902
37.789816,465,6817.73358
19.565682,291,6828.513595
48.430828,809,6860.169156
109.995751,1001,6899.963146
46.79468,534,6921.415407
37.131584,443,6937.803099
27.138161,449,6957.038151
91.955885,978,6994.421202
104.348216,1001,7031.755064
99.477842,885,7066.410201
29.020844,287,7078.50177
51.032915,691,7103.52377
71.415911,644,7129.528713
18.934084,165,7136.483404
24.152004,401,7151.839807
108.322481,1001,7190.852072
51.863388,552,7212.384384
20.866733,192,7220.287564
92.776142,895,7253.704278
16.507219,147,7260.115903
63.483144,885,7295.559077
42.644283,602,7319.836583
92.901588,743,7348.427279
26.795459,224,7358.417046
19.402812,185,7365.132093
81.035739,1001,7402.234043
19.681922,172,7409.487453
36.965237,724,7438.265055
19.246313,220,7447.170292
18.787283,156,7452.904844
85.422458,786,7485.721812
70.502344,790,7516.675098
59.644543,661,7541.714595
17.531127,246,7550.884479
15.424662,297,7563.862835
123.542187,1001,7603.165636
17.113584,178,7610.27096
29.892017,578,7633.090107
27.23019,371,7648.354419
19.647714,248,7658.304951
58.475297,803,7691.355137
26.064169,300,7702.445773
21.490831,234,7711.852052
41.285169,684,7738.96861
16.13342,144,7744.843661
17.982294,148,7750.920511
20.812763,213,7761.686273
129.985589,1001,7800.035083
19.785435,222,7809.663826
5.193027,527,7829.907154
28.408905,381,7846.779821
26.408755,328,7859.785109
47.371506,651,7885.361075
17.961272,150,7890.892942
26.837737,308,7902.692451
35.394938,346,7915.877098
54.92581,629,7941.957466
88.564334,1001,7981.833035
35.402072,368,7995.793517
17.587842,150,8001.867545
20.538982,250,8013.369722
21.517052,237,8021.873417
30.892347,384,8035.94808
89.492487,1001,8074.724331
32.404422,316,8087.732386
14.937542,207,8096.397777
42.858674,582,8119.389931
37.772092,441,8136.868032
51.0877,620,8160.272966
32.419244,339,8174.775241
21.242861,246,8184.167588
17.21347,147,8189.620122
76.412862,605,8214.982261
20.557772,184,8222.712827
15.675783,189,8230.643915
17.993891,139,8236.406301
31.905371,353,8251.823349
17.721719,204,8260.265845
17.786106,156,8266.605162
22.565707,234,8275.996944
82.33933,786,8305.488694
97.458146,954,8344.159149
98.368054,1001,8384.402237
22.802818,249,8393.761396
17.457492,237,8402.20961
87.39948,812,8433.465707
20.176017,261,8444.244468
19.208395,205,8454.180073
76.143992,839,8485.428887
95.237353,1001,8524.052473
16.3285,164,8530.048462
16.901704,180,8538.768442
31.234066,262,8549.122067
52.040033,626,8573.064992
76.137703,1001,8612.752954
17.356927,220,8623.196634
89.125282,847,8655.714026
116.824399,1001,8693.449379
34.957085,462,8710.986317
111.387199,1001,8750.584445
16.899159,179,8757.625958
64.338412,836,8789.767873
16.736941,275,8799.987153
26.153327,289,8810.70962
43.758056,755,8840.774229
35.322893,347,8856.168837
53.2928,586,8878.20105
44.595576,675,8904.856653
93.769761,1001,8944.088019
129.688403,1001,8983.271935
91.18122,949,9020.411307
93.058927,889,9054.944593
85.001248,1001,9093.25193
18.802167,174,9100.631083
41.75683,451,9117.421439
16.000181,253,9126.932685
21.002922,234,9137.315812
21.146254,203,9145.161729
85.22916,661,9169.937551
56.203858,599,9194.048496
102.893929,1001,9232.732217
18.795851,236,9241.249432
21.700823,230,9250.101274
25.184668,226,9260.814712
83.216768,1001,9300.752455
56.087907,749,9328.147226
28.47234,495,9349.430678
20.923792,267,9359.991233
73.427873,667,9386.616414
8.930304,634,9410.06052
48.315727,572,9433.909718
1.135741,365,9447.152132
19.271544,281,9459.18812
86.967104,749,9486.631019
37.5383,392,9503.897753
18.848215,272,9514.574398
91.518909,834,9546.328046
53.9788,616,9569.671837
110.224983,1001,9606.737396
106.945739,1001,9645.303579
48.139153,484,9665.02797
71.288624,752,9694.763006
80.215058,740,9721.697184
26.998177,226,9729.849014
79.214706,611,9754.871929
101.492822,1001,9793.021122
19.640624,193,9801.022552
103.433291,1001,9838.597005
88.555292,735,9866.258317
37.167377,407,9881.426081
19.21825,225,9891.557642
17.941888,261,9901.815212
21.206116,384,9916.74811
27.107378,317,9930.381374
42.260475,478,9948.436489
25.380169,317,9960.579641
72.615345,693,9986.893991
23.289881,229,9995.531328
125.092003,1001,10032.680176
28.464815,356,10048.214106
17.904131,145,10053.60293
17.66028,201,10061.880946
16.702156,202,10069.17775
18.390086,208,10077.697235
85.506857,764,10107.447593
139.778362,1001,10145.53681
99.827751,1001,10183.218984
140.596554,1001,10222.686038
15.783942,151,10228.738155
17.975821,202,10236.521469
87.135461,658,10263.209391
142.404964,1001,10301.493056
37.099907,480,10318.6739
151.654301,1001,10356.2013
19.591087,170,10364.364702
110.883423,1001,10403.279867
86.673273,898,10439.019129
66.57042,711,10466.841309
48.319051,460,10483.243891
17.597111,226,10493.351325
16.187546,184,10500.546897
81.499994,946,10538.398153
19.6913,264,10548.251557
23.300217,314,10560.263657
86.610965,745,10589.303593
65.977222,617,10613.978252
43.790855,522,10634.557653
29.509866,318,10648.268494
29.569293,474,10665.165996
47.373951,432,10681.613533
85.811383,699,10708.948274
18.053041,307,10721.185945
95.426618,669,10746.608459
79.967735,678,10772.838124
44.803215,491,10791.837835
69.167224,644,10816.491153
40.352472,518,10835.334823
136.218053,1001,10872.902609
62.033388,542,10894.043108
106.853409,1001,10931.211805
83.174065,610,10955.110439
20.606733,262,10965.976947
117.200473,1001,11004.222064
30.519665,350,11017.446391
138.888682,1001,11055.036886
27.728305,493,11073.613488
128.098736,1001,11110.861823
19.089667,228,11121.133188
17.73068,188,11128.948111
20.270198,194,11135.970665
48.386012,706,11163.650244
24.774846,375,11178.254124
17.584501,237,11186.662034
22.928979,228,11197.782442
154.045514,1001,11234.939121
87.477347,694,11259.898772
81.956658,725,11289.083882
137.687279,1001,11327.482659
17.923043,199,11335.183763
20.91157,186,11342.423397
17.747661,149,11348.453056
113.533781,1001,11386.993584
75.280848,606,11411.395412
121.447024,1001,11448.866096
150.811494,1001,11487.346266
22.723798,716,11516.478006
21.607374,181,11523.035726
19.82328,281,11534.031051
129.306289,1001,11572.250139
29.32313,358,11586.350138
121.66362,1001,11624.370595
156.437535,1001,11662.427521
33.830768,375,11679.13975
86.845427,615,11701.9511
128.875692,1001,11741.223982
129.122763,1001,11780.487862
73.986077,611,11804.645314
33.310729,339,11817.523322
32.190758,352,11832.358527
77.166874,670,11856.400742
0.074975,41,11858.774466
99.909636,1001,11896.089308
134.323875,1001,11934.387729
122.147203,1001,11973.568874
43.701229,493,11994.719611
17.39262,142,11999.979429
19.399175,171,12007.255629
78.534874,594,12031.373862
120.79322,1001,12069.658599
16.895172,374,12083.769174
132.161833,1001,12122.106948
116.04249,1001,12159.425882
114.870236,1001,12196.693599
27.722819,485,12215.438844
76.867604,672,12240.627525
104.775623,1001,12279.408707
20.804267,452,12297.063991
111.988594,1001,12334.960044
17.456163,148,12340.416284
28.466671,322,12354.358309
79.441868,788,12384.894338
22.78449,232,12393.218856
140.988848,1001,12431.491007
106.999277,1001,12468.666939
165.065741,1001,12507.889679
139.283516,1001,12546.175376
21.088581,184,12553.358774
20.10605,403,12568.841736
18.729425,158,12575.663646
54.829752,560,12597.023969
88.319019,749,12625.952058
162.674439,1001,12663.606196
42.681082,504,12682.069671
30.196629,270,12692.687316
169.744953,1001,12730.895654
28.843849,339,12745.330197
24.965661,255,12754.393097
141.299614,1001,12792.200844
123.84328,1001,12832.852679
149.531535,1001,12872.178929
50.747628,455,12888.56866
20.054492,288,12901.393647
17.963168,150,12907.438423
121.548288,1001,12945.655426
18.895104,187,12953.422677
166.673044,1001,12991.068019
18.998365,194,12998.086621
166.90908,1001,13036.847203
181.179579,1001,13074.486465
48.769794,425,13091.242736
89.358305,741,13118.518578
141.670574,1001,13157.531628
83.117032,776,13186.897917
172.364964,1001,13224.951995
158.93787,1001,13264.735412
19.909606,216,13272.631729
93.262894,875,13306.780918
19.109714,147,13312.243763
18.141159,128,13317.584161
133.015633,1001,13355.488857
85.537738,567,13377.596224
20.262234,195,13384.632829
13.514797,308,13396.464854
154.956057,1001,13434.027472
19.459335,274,13445.222783
19.564595,234,13454.603084
92.630929,1001,13492.269877
88.02601,562,13512.211741
18.088553,139,13517.360442
86.665997,737,13546.662367
67.312991,471,13565.009971
131.76465,1001,13604.166629
168.63351,1001,13642.892514
20.181114,176,13650.336539
131.076617,1001,13688.49459
88.861548,691,13713.236758
35.005672,360,13727.839091
20.13371,230,13737.029924
94.585197,1001,13774.850421
141.966885,1001,13813.17212
79.844918,562,13834.027133
147.846875,1001,13872.197469
17.084101,215,13882.91371
134.099262,1001,13919.985109
48.524071,666,13946.432221
88.121023,761,13974.464125
18.425481,155,13981.178142
117.856148,1001,14019.11963
25.296254,217,14027.949808
121.944066,1001,14066.453602
145.083483,1001,14104.532889
180.497391,1001,14143.222581
19.091231,393,14159.387262
44.260622,556,14179.167672
19.585376,314,14191.787855
55.494728,639,14215.604691
147.020712,1001,14253.672508
83.909717,653,14279.545357
78.886845,553,14300.109711
169.118451,1001,14339.280223
20.853596,190,14347.154078
116.359401,1001,14386.326373
182.599044,1001,14423.533524
16.615378,162,14431.469123
145.6697,1001,14468.739776
72.260797,597,14491.332126
16.632256,174,14498.172163
80.814412,769,14527.542705
20.505006,221,14535.983846
92.571837,814,14566.907257
149.90782,1001,14605.698425
64.027922,447,14621.735563
27.959102,244,14632.998995
162.108631,1001,14670.221242
128.974199,1001,14708.889156
16.089658,143,14714.77039
172.188002,1001,14752.416831
27.980112,368,14766.253846
160.08289,1001,14804.387498
21.799763,205,14811.792337
157.815931,1001,14850.005808
18.325915,197,14857.166186
19.669147,179,14865.199113
44.966534,426,14880.601712
45.468501,475,14900.165828
86.271142,532,14919.028111
142.73623,1001,14956.649263
166.237369,1001,14995.228771
18.249772,152,15001.315125
15.038214,230,15010.476783
17.653349,274,15022.230613
143.412738,1001,15059.840634
161.858196,1001,15098.499513
21.085564,210,15106.040774
19.121703,212,15114.733078
27.808082,367,15128.002651
31.867853,635,15152.326944
22.128714,188,15159.649298
20.120962,260,15169.391076
43.690147,438,15187.676959
30.052634,337,15202.126312
19.149634,139,15207.316899
166.104407,1001,15245.193977
94.195947,743,15275.301524
19.056853,211,15282.956493
21.76869,200,15290.211562
162.039479,1001,15329.07825
70.888295,577,15351.026551
20.813067,197,15358.647715
166.124641,1001,15396.258954
153.371259,1001,15434.036179
179.227808,1001,15472.739516
141.443115,1001,15512.053239
81.50068,700,15539.597166
146.478641,1001,15578.189218
137.673456,1001,15616.026104
34.603035,367,15629.396478
21.123834,207,15637.397379
15.824626,177,15644.826743
155.309857,1001,15682.008028
18.334522,143,15689.328819
16.636647,367,15703.14814
89.360732,663,15728.8942
20.502243,160,15735.820727
125.101747,1001,15773.642354
159.612126,1001,15811.363705
177.820241,1001,15850.022055
29.952108,330,15862.104463
19.08098,179,15869.076118
20.615629,201,15876.291968
156.985335,1001,15914.962861
16.560662,206,15924.347607
39.133037,284,15934.880081
26.659933,369,15948.726889
39.797167,373,15963.814136
90.8172,726,15990.966476
168.167243,1001,16028.463477
103.040731,1001,16069.031546
18.527813,149,16074.632037
19.478176,200,16083.976259
52.863443,574,16105.438888
56.17446,515,16127.454465
18.808508,147,16132.996075
50.138298,560,16155.038606
164.323836,1001,16193.43383
18.409503,188,16201.298107
16.597575,162,16208.795784
18.302768,145,16214.187849
126.889876,1001,16253.27088
70.496549,538,16274.025136
17.715828,158,16280.996398
147.598562,1001,16318.433782
38.358138,360,16333.123088
18.32409,322,16345.521168
164.997642,1001,16383.488457
88.20433,713,16414.098254
21.331958,207,16422.586877
17.787728,195,16430.148975
18.153611,159,16436.969127
50.976909,410,16452.761765
33.772128,355,16465.71681
66.583623,471,16484.128156
18.303705,156,16491.45726
17.568998,448,16507.669044
152.138099,1001,16545.82217
154.008436,1001,16585.071708
130.417209,1001,16624.775925
19.032126,141,16630.50319
20.564232,206,16638.439473
55.790797,598,16661.140543
21.447237,188,16668.474818
90.10264,686,16695.521425
91.423404,740,16725.412949
155.357376,1001,16763.549472
152.316037,1001,16802.830867
166.805766,1001,16840.645875
15.936917,160,16848.036763
21.338888,333,16861.294346
18.738938,185,16868.519679
18.272871,176,16875.007216
142.628253,1001,16913.285686
177.014216,1001,16951.949003
135.725745,1001,16990.214162
154.476319,1001,17028.836144
16.596427,201,17036.584355
36.934569,520,17057.185236
18.295949,241,17065.737302
157.073959,1001,17103.999902
144.345367,1001,17142.676289
156.138375,1001,17180.456168
75.665687,589,17203.868877
17.459021,222,17211.844711
118.814451,1001,17249.408111
134.102953,1001,17287.113609
19.36228,198,17294.234269
21.439468,212,17302.831234
91.708991,681,17329.65577
17.565755,150,17335.752925
28.43343,502,17355.652509
20.300793,190,17363.566761
19.774559,221,17371.496249
114.979014,1001,17410.183929
173.886879,1001,17447.365114
159.952952,1001,17485.069702
16.159369,133,17490.542596
53.152354,434,17507.26287
21.324506,198,17516.536942
167.952436,1001,17553.838583
155.675563,1001,17593.167685
172.700928,1001,17631.306777
15.32566,171,17638.102509
86.620365,671,17662.699424
43.332986,471,17681.666599
18.335969,148,17687.203092
154.38894,1001,17725.101259
89.281109,771,17755.706638
19.853839,182,17762.324438
21.119618,205,17769.707314
71.031918,544,17791.540865
34.865667,362,17804.872986
77.025845,761,17834.828029
128.598221,1001,17874.87881
166.672989,1001,17912.962027
19.252796,173,17919.283502
164.451596,1001,17958.151868
20.205946,217,17966.456228
173.154412,1001,18004.197351
163.655586,1001,18042.570938
140.191611,1001,18080.077193
152.004021,1001,18118.439405
123.721555,1001,18156.064921
183.321248,1001,18194.27825
178.665424,1001,18233.11669
18.726426,253,18242.591524
19.369175,279,18253.506186
21.288817,213,18262.737224
162.831979,1001,18300.403846
139.469673,1001,18337.621091
16.192515,161,18343.540887
161.132857,1001,18382.778421
135.622377,1001,18420.526026
18.437745,161,18427.538341
